violation_count,latitude,longitude,avg_violations_last_3,fail_rate_last_3,days_since_last_inspection,trend_last_3,BusinessName_id,Address_id,insp_year,insp_month,insp_day,insp_dow,insp_days_since_ref,inspection_type_clean_change of ownership,inspection_type_clean_complaint,inspection_type_clean_complaint (i),inspection_type_clean_complaint (r),inspection_type_clean_complaint reinspection/follow-up,inspection_type_clean_foodborne illness,inspection_type_clean_foodborne illness investigation,inspection_type_clean_new construction,inspection_type_clean_new ownership,inspection_type_clean_new ownership (i),inspection_type_clean_new ownership (r),inspection_type_clean_new ownership - followup,inspection_type_clean_non-inspection site visit,inspection_type_clean_plan check,inspection_type_clean_plan check (i),inspection_type_clean_plan check (r),inspection_type_clean_reinspection,inspection_type_clean_reinspection/followup,inspection_type_clean_routine,inspection_type_clean_site visit,inspection_type_clean_structural,inspection_type_clean_structural inspection,inspection_type_clean_nan,failFlag
2.6766992,37.757927,-122.265915,0.07694852,0.0,354.1657,-0.060378082,3200.259,991.7321,2023.9623,11.362475,9.017485,4.2065096,1765.8075,0.00038060546,0.0,0.0,2.3841858e-07,0.0,0.0,5.930662e-06,1.1026859e-06,0.0,3.874302e-07,0.0,1.8328428e-05,0.0,0.03522125,0.0,0.0,0.0,0.0,1.0,0.0,1.9222498e-05,9.089708e-06,3.2782555e-07,1.0
0.12751627,37.71451,-122.48136,0.0,5.6624413e-06,28.214317,-0.8663395,6636.2236,6243.1616,2023.7157,1.3340169,11.042733,1.1382453,1370.9916,0.00023388863,0.0,1.7881393e-07,0.00017637014,0.0,0.0,2.6196241e-05,0.0,1.2814999e-06,0.0027026832,5.9604645e-08,6.3180923e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.9604645e-07,5.5640936e-05,3.5762787e-07,1.0
0.0,37.563946,-122.510155,0.0,0.97674817,9.280701,0.5405006,3931.84,4784.8936,2022.8572,2.438875,15.765091,1.9816722,1093.1772,4.029274e-05,0.0,0.0004594624,6.0498714e-06,0.00063720345,0.0,0.0,0.0,0.0026194751,0.0,5.8472157e-05,3.4689903e-05,0.0,0.0,0.0,8.195639e-06,0.0,1.0,0.0,0.0,0.0,0.0005004108,0.0,1.0
0.0,37.774975,-122.37388,6.556511e-07,0.0,113.97356,-0.42867005,6439.2676,217.4571,2021.9985,7.045128,12.880962,0.9540326,925.618,0.00029197335,0.0,0.0,2.9802322e-08,0.0,0.0,1.1920929e-07,1.1622906e-06,0.0,2.3841858e-07,0.0,1.12354755e-05,2.9802322e-07,1.7881393e-07,0.0,0.0,0.0,0.0,1.0,0.0,2.9802322e-08,0.00020292401,0.0,1.0
0.0,37.797832,-122.444435,0.0,2.9802322e-08,-0.5835468,-1.9914402,7971.733,3557.0542,2020.0685,8.451247,25.696556,2.0352297,283.3091,0.00033652782,0.005366564,0.0,0.0,0.0,0.0,0.0,0.00014156103,0.0,0.0,0.0,5.066395e-07,0.0027091801,0.0,0.0015744865,0.0,0.0,0.0,1.0,0.0,0.0,2.232194e-05,0.0,1.0
1.4759825,37.74783,-122.43926,0.0017971396,1.1026859e-05,184.02686,-0.74771065,3224.65,3806.7268,2023.946,3.718546,7.866212,0.47356617,1526.9296,0.00029978156,0.0,0.0,3.1262636e-05,0.0,0.0,0.0062083006,2.9802322e-08,0.0,0.0011576414,0.0,1.630187e-05,0.0,1.3113022e-06,0.0,0.0,0.0,0.0,1.0,0.0,0.00017091632,8.940697e-05,9.179115e-06,1.0
3.9226322,37.76279,-122.48755,0.61852354,2.9802322e-08,294.09396,-0.7815808,2300.365,2191.939,2024.994,3.2916865,26.656466,2.7862492,1917.2839,0.00017288327,0.0,0.0,3.3080578e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4107437e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0001244545,5.9604645e-07,5.632639e-06,1.0
10.997301,37.72905,-122.33353,0.016022801,1.1444092e-05,216.16034,-0.9041173,5133.8535,1400.6003,2024.015,11.6504965,2.6641326,0.18426776,1803.1178,6.7055225e-05,0.0,0.0,0.0,0.0,0.0,2.3841858e-07,0.0,0.0,0.0,0.0,2.0861626e-06,0.0,0.0008892119,0.0,0.0,0.0,0.0,1.0,0.0,2.6404858e-05,5.9604645e-08,2.9802322e-08,1.0
0.0,37.720943,-122.46052,0.0,0.0,5.288471,-0.7544911,7052.243,216.52614,2020.8162,4.9295907,2.1341658,2.9110622,420.73102,0.0010792613,6.67572e-06,0.0,5.9604645e-08,0.0,0.0,0.0,1.385808e-05,0.0,2.9802322e-08,0.0,1.6093254e-06,1.0222197e-05,0.0,3.4570694e-06,0.0,0.0,0.0,1.0,0.0,0.0,0.00027772784,0.0,1.0
1.1388345,37.67518,-122.51817,0.0150209665,3.874302e-07,70.40139,-2.400181,3114.438,2576.8237,2024.3365,5.9201503,25.444958,3.4707732,1736.718,0.0011658669,0.0,2.9802322e-08,0.036010414,0.0,2.5957823e-05,0.0002194047,2.9802322e-08,4.133582e-05,0.0001949966,0.0,2.5391579e-05,0.0,1.4901161e-07,0.0,4.7683716e-07,0.0,0.0,1.0,3.233552e-05,0.0003656745,0.00014284253,0.00018635392,1.0
5.807604,37.709515,-122.50353,2.0248694,0.010949224,130.55331,-2.1541235,2500.1367,6197.686,2024.9847,4.4280944,7.689212,0.4194551,1923.8518,0.00042679906,0.0,0.0,1.6391277e-06,0.0,0.0,0.0,0.0,0.0,2.9802322e-08,0.0,1.5169382e-05,0.0,2.9802322e-08,0.0,0.0,0.0,0.0,1.0,0.0,0.0022789836,1.9967556e-06,1.4722347e-05,1.0
0.0,37.944923,-122.41016,0.0,0.0,-0.9991026,-0.97066116,7306.1323,5881.1455,2020.0062,5.960465,19.566956,3.900453,141.24178,0.0009944141,0.051057667,0.0,0.0,0.0,0.0,0.0,0.00030601025,0.0,0.0,0.0,0.0,0.0005477667,0.0,0.007406324,0.0,0.0,0.0012874901,0.99527013,0.0,0.0,4.827976e-06,0.0,1.0
1.115951,37.73064,-122.4432,0.0065309405,0.00038912892,218.44833,-0.5897516,2944.1973,6906.4307,2023.8934,4.7538886,11.44197,2.5027697,1546.1564,0.0019138157,0.0,0.0,0.0018375814,0.0,5.9604645e-08,0.007245362,1.2516975e-06,1.7881393e-07,0.0071204603,0.0,9.277463e-05,0.0,1.859665e-05,0.0,0.0,0.0,0.0,1.0,2.9802322e-08,0.0005901754,0.0009873509,0.00015938282,1.0
1.4817045,37.71062,-122.50131,0.01612705,0.10352999,133.38419,-0.8096297,5107.5986,6528.057,2023.9097,4.301876,17.318789,0.72738487,1538.1213,0.000372231,0.0,0.0,0.00024476647,0.0,0.0,0.004297763,1.7881393e-07,0.0,0.0012072623,0.0,7.048249e-05,0.0,3.284216e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0009240508,0.0012130439,3.5196543e-05,1.0
0.25339115,37.796124,-122.44056,0.0023524761,8.6426735e-07,11.737129,-1.2267104,693.5931,4200.2036,2024.5903,6.8973756,7.9990697,2.0502548,1775.9203,0.0015620887,0.0,8.940697e-08,0.27928674,1.8179417e-05,0.0005017519,1.1920929e-07,0.0,0.02590996,3.5762787e-07,2.9802322e-08,9.268522e-06,0.0,0.0,0.0,0.0013055503,1.6391277e-06,0.0,0.998946,0.0043940246,0.00061666965,0.00010627508,0.00034439564,1.0
0.0,37.78351,-122.465965,0.0,0.0,-0.6745215,0.5473973,6743.485,6113.738,2020.6945,3.9938622,4.0592375,3.6167383,354.05115,0.0004337132,2.2828579e-05,7.4207783e-06,3.874302e-07,0.0,2.9802322e-08,0.0,2.95043e-06,8.940697e-08,0.0,7.376075e-05,4.172325e-07,3.7550926e-06,0.0,0.00019282103,0.0,0.0,0.66128635,0.083551526,0.0,0.0,0.00029999018,0.0,1.0
0.0,37.746376,-122.443214,1.9013882e-05,0.00023758411,360.56018,0.09193188,933.70734,2342.5112,2022.0228,5.46819,25.977448,1.2677704,891.24585,0.00080391765,0.0,0.0,1.8775463e-06,0.0,0.0,3.5762787e-06,5.096197e-06,0.0,2.4795532e-05,0.0,8.7589025e-05,8.940697e-08,3.2782555e-07,0.0,0.0,0.0,0.0,1.0,0.0,1.4603138e-06,0.0043291748,1.4901161e-07,1.0
0.0,37.750168,-122.429726,5.90086e-06,8.940697e-07,245.64894,0.49506578,5197.91,2351.521,2022.0278,5.688889,29.435198,0.47120494,909.98303,0.00075629354,5.9604645e-08,0.0,1.0728836e-06,0.0,0.0,1.1622906e-06,6.109476e-06,0.0,9.179115e-06,0.0,8.997321e-05,1.3411045e-06,3.874302e-07,0.0,0.0,0.0,0.0,1.0,0.0,2.3841858e-07,0.0011114478,8.940697e-08,1.0
0.8418083,37.774967,-122.363266,0.020364523,7.4505806e-07,407.81705,0.25658596,6715.7827,3704.8137,2023.9048,6.698929,9.447471,2.188413,1611.4923,0.002321422,0.0,0.0,0.000119417906,0.0,0.0,0.006677866,4.082918e-06,0.0,0.0013480186,0.0,0.00021135807,0.0,0.00044825673,0.0,0.0,0.0,0.0,1.0,0.0,0.00014925003,0.00027692318,3.054738e-05,1.0
5.3868065,37.70818,-122.476456,0.264489,5.4240227e-06,490.67502,-0.9884911,3475.263,4157.1763,2024.6064,6.3359275,24.728039,3.468042,1862.2333,0.0006221235,0.0,0.0,1.013279e-05,0.0,0.0,0.00010120869,5.9604645e-08,0.0,2.1845102e-05,0.0,9.840727e-05,0.0,7.838011e-06,0.0,0.0,0.0,0.0,1.0,0.0,0.00024548173,3.8444996e-06,1.6450882e-05,1.0
1.406278,37.74909,-122.43109,0.33990592,0.00019881129,71.60605,-0.33846647,5716.229,6622.5786,2024.9956,2.655853,11.075444,3.2583876,1890.1854,0.0007518232,0.0,0.0,0.00016972423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1232834e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0071574748,5.275011e-06,0.00010275841,1.0
0.0,37.773457,-122.3405,3.2782555e-06,2.9802322e-08,129.76259,-1.0790907,7671.397,4782.697,2022.0056,8.553475,2.5009613,1.8518783,962.2276,0.0014048517,0.0,0.0,8.940697e-08,0.0,0.0,2.0861626e-07,4.0233135e-06,0.0,2.3543835e-06,0.0,7.0631504e-06,2.9802322e-08,6.2584877e-07,0.0,0.0,0.0,0.0,1.0,0.0,5.9604645e-08,0.0002526641,0.0,1.0
0.03900206,37.751568,-122.30948,0.012704551,0.0,435.0248,0.24536872,1947.9626,5512.8057,2023.4288,9.13983,16.958189,0.68893003,1512.844,0.0012441278,0.0,0.0,1.0609627e-05,0.0,0.0,5.954504e-05,1.4454126e-05,0.0,4.8339367e-05,0.0,0.00012847781,6.556511e-07,0.00829196,0.0,0.0,0.0,0.0,1.0,0.0,1.4603138e-05,0.0003928542,5.3048134e-06,1.0
0.0,37.748127,-122.37221,0.0,1.7881393e-07,127.91881,-0.75986385,7009.432,3343.647,2021.2732,9.390309,11.9063635,1.035321,723.6398,0.0037617683,7.349253e-05,0.0,1.1920929e-07,0.0,0.0,2.9802322e-08,0.00023671985,0.0,8.940697e-08,0.0,6.80387e-05,0.00014558434,1.4901161e-07,5.6535006e-05,0.0,0.0,0.0,1.0,0.0,2.9802322e-08,0.00200817,0.0,1.0
0.0,37.91239,-122.35043,0.0,5.9604645e-08,21.370855,1.0307659,3731.1733,781.2522,2020.3264,7.5843816,14.837034,3.3439283,338.17194,0.0006004572,0.001177311,3.4868717e-06,0.0,2.9802322e-08,0.0,0.0,6.2584877e-07,2.0861626e-07,0.0,3.939867e-05,3.0100346e-06,8.821487e-06,0.0,0.00041350722,1.4901161e-07,0.0,1.0,0.0,0.0,0.0,0.0034631789,0.0,1.0
0.007842302,37.721508,-122.514084,0.0,0.00026863813,9.481047,-0.21502967,3989.329,3381.9988,2023.3705,1.6460675,9.554607,0.9940358,1263.257,0.00030303,0.0,1.5795231e-06,0.00052919984,2.9802322e-08,1.4901161e-07,4.0233135e-06,0.0,4.351139e-05,0.00016242266,3.874302e-07,4.5895576e-06,0.0,0.0,0.0,2.9802322e-08,0.0,0.0,1.0,1.1920929e-07,3.874302e-07,7.969141e-05,2.3841858e-07,1.0
0.0,37.666634,-122.40127,0.0,0.0,-0.99842954,-2.079521,1218.8944,4634.7705,2020.0079,10.754094,28.905754,1.4489826,235.67749,0.0003181696,0.14312395,0.0,0.0,0.0,0.0,0.0,0.000109404325,0.0,0.0,0.0,3.5762787e-07,0.18880385,0.0,0.009999543,0.0,0.0,0.0,1.0,0.0,0.0,1.4901161e-07,0.0,1.0
6.759167e-05,37.742344,-122.392006,8.523464e-06,4.7683716e-07,406.8466,0.38320127,4317.7627,1216.6342,2022.9563,2.3771987,17.177376,1.2014501,1133.1666,0.00081911683,0.0,0.0,2.3335218e-05,0.0,0.0,0.0002850592,9.834766e-07,0.0,0.000700444,0.0,0.00012722611,0.0,2.9802322e-08,0.0,0.0,0.0,0.0,1.0,0.0,4.5001507e-06,0.0004875362,1.4305115e-06,1.0
0.0,37.755264,-122.38431,1.1146069e-05,1.8239021e-05,205.29704,-0.6186699,7906.124,1484.2484,2021.9929,7.491746,13.901685,2.0923996,938.41003,0.0017867386,2.9802322e-08,0.0,3.874302e-07,0.0,0.0,8.940697e-07,1.6480684e-05,0.0,4.23193e-06,0.0,7.3730946e-05,2.0861626e-07,4.7683716e-07,0.0,0.0,0.0,0.0,1.0,0.0,4.4703484e-07,0.0017279387,2.9802322e-08,1.0
4.217156,37.709362,-122.47108,2.5577455,0.008615881,308.11282,-0.20929201,3908.1323,599.1054,2024.997,3.8425283,3.795281,1.1227859,1912.6355,0.00016742945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.23193e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0011916459,0.0,5.066395e-07,1.0
0.0,37.746803,-122.41961,0.0,1.0192394e-05,263.4227,-0.02102656,5678.888,3907.8838,2021.9764,2.2043762,4.5810475,2.5637484,759.0536,0.0018182993,0.0,1.4901161e-07,1.1116266e-05,0.0,0.0,1.4156103e-05,3.7550926e-06,2.9802322e-08,0.00037759542,8.940697e-08,5.340576e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.7881393e-07,0.0012336075,5.9604645e-08,1.0
0.0,37.768345,-122.39848,0.00036913157,2.9802322e-08,99.88577,-0.7898713,7870.6895,295.5711,2022.5542,9.272607,23.847052,3.2127705,1218.6271,0.00092834234,1.2814999e-06,0.0,3.2782555e-07,0.0,0.0,1.5199184e-06,3.257394e-05,0.0,4.7683716e-07,0.0,7.301569e-05,3.0100346e-06,5.90384e-05,4.7683716e-07,0.0,0.0,0.0,1.0,0.0,3.5762787e-07,0.0007981956,2.9802322e-08,1.0
0.0,37.782166,-122.34954,1.770258e-05,4.172325e-07,258.48477,-0.62195915,2976.1084,5742.1567,2021.9513,8.68681,4.0937834,2.4764009,950.6396,0.0031951368,0.0,0.0,5.662441e-07,0.0,0.0,5.662441e-07,2.425909e-05,0.0,5.2452087e-06,0.0,2.6971102e-05,2.9802322e-07,2.95043e-06,0.0,0.0,0.0,0.0,1.0,0.0,2.9802322e-07,0.001008004,2.9802322e-08,1.0
0.0,37.778378,-122.373314,5.2452087e-06,1.1920929e-07,535.43854,-0.2113472,737.79425,4254.121,2022.1399,5.379973,14.790387,2.2930837,928.06726,0.0012280941,0.0,0.0,4.0233135e-06,0.0,0.0,5.930662e-06,9.179115e-06,0.0,7.522106e-05,0.0,5.0991774e-05,1.1920929e-07,1.7881393e-07,0.0,0.0,0.0,0.0,1.0,0.0,4.172325e-07,0.0019192994,8.940697e-08,1.0
0.0,37.76275,-122.374146,0.0,0.0,35.784344,0.26263878,3171.242,5682.648,2020.337,9.038526,28.640759,1.7693778,390.79315,0.0003902614,0.0008278489,0.0,0.0,0.0,0.0,0.0,0.00011137128,0.0,0.0,0.0,4.3213367e-06,0.0011170805,0.0,0.00010448694,0.0,0.0,0.0,1.0,0.0,0.0,0.00037178397,0.0,1.0
3.3854413,37.760098,-122.400696,0.030060291,3.2782555e-07,340.3509,-0.94908816,6096.999,5087.62,2024.044,9.204699,17.650066,1.5102557,1741.6298,0.001175344,0.0,0.0,1.1086464e-05,0.0,0.0,0.0013056397,2.9802322e-07,0.0,0.00011667609,0.0,9.793043e-05,0.0,0.00041088462,0.0,0.0,0.0,0.0,1.0,0.0,0.00010922551,7.0929527e-06,2.476573e-05,1.0
0.0,37.73502,-122.452805,0.0005232096,0.0002541244,234.6255,-0.69279265,5805.4136,6108.6304,2022.3833,10.669679,12.708788,1.2130926,1178.5634,0.00096461177,0.0,0.0,5.9604645e-08,0.0,0.0,2.9802322e-08,3.1590462e-06,0.0,2.9802322e-07,0.0,2.8848648e-05,2.9802322e-08,0.00012671947,0.0,0.0,0.0,0.0,1.0,0.0,1.013279e-06,0.00057959557,0.0,1.0
1.9642314,37.75915,-122.43422,0.1526736,8.940697e-08,249.97954,-0.01115156,626.59015,3335.4985,2023.937,8.631191,26.578836,1.6257505,1690.5358,0.0003774166,0.0,0.0,1.7225742e-05,0.0,0.0,0.00051251054,4.4703484e-07,0.0,0.000120192766,0.0,7.364154e-05,0.0,0.004435301,0.0,0.0,0.0,0.0,1.0,0.0,8.511543e-05,5.0276518e-05,9.357929e-06,1.0
7.6277003,37.709858,-122.467766,1.1146069e-05,2.9802322e-08,247.27649,-0.8263748,6973.368,1492.4563,2023.932,1.9163771,22.258545,4.325269,1480.9424,0.0006798208,0.0,8.940697e-07,0.0016698241,0.0,1.7881393e-07,0.0015457273,3.2782555e-07,1.3709068e-06,0.018829644,8.940697e-08,6.952882e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1920929e-07,6.1690807e-06,0.00012525916,1.1175871e-05,1.0
0.0,37.768986,-122.35402,6.556511e-06,0.0,482.59222,-0.73484826,1330.4241,5733.537,2022.5502,6.8182707,14.5204935,0.14387405,1119.3926,0.00021973252,0.0,0.0,2.3841858e-07,0.0,0.0,1.013279e-06,1.5199184e-06,0.0,8.195639e-06,0.0,1.090765e-05,1.1920929e-07,4.61936e-06,0.0,0.0,0.0,0.0,1.0,0.0,5.9604645e-08,0.00037318468,2.9802322e-08,1.0
0.36383426,37.71637,-122.50248,0.034235477,0.0009522438,325.80707,0.32409978,479.10284,1224.7898,2023.7494,4.3924413,26.56467,1.569112,1488.9901,0.0003505051,0.0,0.0,0.00011357665,0.0,0.0,0.002019614,4.4703484e-07,0.0,0.0006105602,0.0,0.00017690659,0.0,6.54459e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.00019413233,0.0024635792,1.052022e-05,1.0
1.4041626,37.74447,-122.45596,1.6391277e-05,8.940697e-07,376.1077,-0.120981865,5381.009,283.82053,2023.8707,1.972699,9.223662,3.2037914,1454.9994,0.0015630126,0.0,2.9802322e-08,0.0003823638,0.0,2.9802322e-08,0.0054529905,2.9802322e-07,2.3841858e-07,0.02004397,0.0,0.000120937824,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0639429e-05,0.00016286969,4.082918e-06,1.0
0.6403451,37.858112,-122.42515,0.96647626,1.4901161e-07,31.062634,-1.0439126,1161.965,4484.2217,2025.0,1.2040632,27.71923,1.0136254,1873.6018,4.1484833e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.937151e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00071662664,0.0,8.046627e-07,1.0
7.760525e-05,37.72926,-122.40922,0.0012509823,1.0699034e-05,466.4651,0.81795657,1356.3478,5538.0513,2023.0724,5.1282263,21.882853,0.5506754,1264.8536,0.0012704432,0.0,0.0,3.8176775e-05,0.0,0.0,0.00026473403,4.1127205e-06,0.0,0.00054711103,0.0,0.0001296699,5.9604645e-08,3.683567e-05,0.0,0.0,0.0,0.0,1.0,0.0,2.4825335e-05,0.0017706752,5.364418e-06,1.0
0.0,37.869118,-121.98857,0.0,5.9604645e-08,19.384836,-2.2525325,5030.161,1837.4451,2020.7734,11.722201,7.972133,0.0054838657,654.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.34465e-07,8.940697e-08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00038048625,0.0,1.0
0.0,37.73922,-122.22359,0.0,2.115965e-06,23.699629,0.4185051,5312.8423,5209.006,2021.476,8.619568,16.365282,2.8071136,786.5963,0.00013616681,4.1514635e-05,0.0009326041,2.5629997e-06,0.00025323033,5.9604645e-08,0.0,0.0,5.978346e-05,0.0,0.0058121085,0.00012862682,0.0,0.0,4.7683716e-06,1.41859055e-05,0.0,1.0,0.0,0.0,0.0,0.008014679,0.0,1.0
1.66893e-06,37.76275,-122.33205,0.0010929704,0.00010120869,323.4788,-0.0012425929,6864.8213,1182.7289,2022.822,6.2113023,5.1961856,1.4509023,1201.5403,0.0036503673,0.0,0.0,9.834766e-06,0.0,0.0,0.00011634827,6.4373016e-06,0.0,0.00021019578,0.0,0.00013160706,0.0,1.9103289e-05,0.0,0.0,0.0,0.0,1.0,0.0,1.8686056e-05,0.0012876987,8.34465e-07,1.0
0.0,37.768925,-122.22028,0.0,0.0,149.58582,-0.57905126,3854.0198,5883.556,2020.6725,11.45418,6.0485325,1.0860525,578.8295,0.0014256835,0.00062578917,0.0,0.0,0.0,0.0,0.0,0.00012552738,0.0,0.0,0.0,3.427267e-06,0.0008292496,0.0,0.00012084842,0.0,0.0,0.0,1.0,0.0,0.0,0.0002822578,0.0,1.0
0.0,37.721024,-122.44787,0.0,5.9604645e-08,39.899628,-1.0550209,5905.2324,424.71136,2021.228,5.5101027,5.4345255,3.6331582,593.34393,0.0021137297,4.172325e-06,0.0,1.0430813e-06,0.0,0.0,2.9802322e-08,4.6372414e-05,0.0,1.1324883e-06,0.0,1.3321638e-05,4.827976e-06,0.0,6.854534e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0008253455,0.0,1.0
0.639887,37.715626,-122.47346,0.5407699,0.0007003248,71.52416,-0.903356,5561.1685,2194.0127,2024.7108,5.446495,6.8748612,3.0408769,1858.8647,0.0025172234,0.0,0.0,0.0013618171,0.0,5.9604645e-08,8.314848e-06,5.9604645e-08,8.940697e-08,1.0609627e-05,0.0,3.8921833e-05,0.0,2.115965e-06,0.0,0.0,0.0,0.0,1.0,8.940697e-08,0.00469476,1.22487545e-05,0.00022470951,1.0
