name_key,total_inspections,total_violations,avg_violation_count,fails,BusinessName,address,latitude,longitude,last_inspection_date,facility_rating_status,fail_rate
AURA TEA COFFEE,2,0,0.0,0,aura tea coffee,121 spear street b05,37.7921638,-122.3926569,2023-01-05,0,0.0
AURORA FIT,1,0,0.0,0,aurora fit,3261 a mission street,37.744623,-122.420349,2025-03-04,0,0.0
AUTO CITY FOOD MART,2,0,0.0,0,auto city food mart,505 so van ness avenue,37.764773,-122.417416,2023-04-24,0,0.0
AUTOMAT,2,0,0.0,0,automat,1801 mcallister street,37.7772103,-122.4419555,2023-02-03,0,0.0
AUX DELICES VIETNAM,1,0,0.0,0,aux delices vietnam,2327 polk street,37.798274,-122.422264,2023-01-30,0,0.0
AVEDANO S,6,18,3.0,0,avedano s,235 cortland avenue,37.739646,-122.418882,2024-08-23,0,0.0
AVELINE THE EUROPEAN,3,0,0.0,0,aveline the european,490 geary street,37.787008,-122.411304,2022-08-15,0,0.0
AVENUE FINE FOOD MARKET,1,2,2.0,0,avenue fine food market,1837 pacific avenue,37.794258,-122.425497,2024-12-06,0,0.0
AVENUE FINE FOODS,2,0,0.0,0,avenue fine foods,1837 pacific avenue,37.794494,-122.425527,2022-11-28,0,0.0
AVENUES SF,6,2,0.3333333333333333,0,avenues sf,3606 taraval street,37.7419299,-122.5049141,2024-10-08,0,0.0
AVERY,3,0,0.0,0,avery,1552 fillmore street,37.7840539,-122.4326552,2023-03-21,0,0.0
AVOTOASTY,4,1,0.25,0,avotoasty,101 california street,37.793043,-122.398047,2025-04-25,0,0.0
AXUM,1,0,0.0,0,axum,698 haight street,37.771738,-122.433583,2021-06-30,0,0.0
AYAHUAZKA,1,3,3.0,0,ayahuazka,2704 24th street,37.753155,-122.406705,2024-01-10,0,0.0
AYCARAY TAQUERIA 2,3,1,0.3333333333333333,0,aycaray taqueria 2,4523 mission street,37.725732,-122.4336915,2025-05-22,0,0.0
AYDEA,5,9,1.8,0,aydea,799 bryant street,37.776087,-122.4021645,2025-05-20,0,0.0
AYOLA,17,11,0.6470588235294118,0,ayola,327 kearny street,37.791185,-122.404144,2025-03-27,0,0.0
AZALINA S,2,6,3.0,0,azalina s,499 ellis street,37.784511,-122.4141435,2025-05-08,0,0.0
AZIZA,6,3,0.5,0,aziza,5800 geary street,37.78030468,-122.4815977,2025-01-22,0,0.0
AZUCAR LOUNGE,6,4,0.6666666666666666,0,azucar lounge,299 9th street,37.774062,-122.411682,2025-03-06,0,0.0
B,5,5,1.0,0,b,720 howard street,37.784404,-122.401339,2024-05-23,0,0.0
B B,4,0,0.0,0,b b,1634 irving street,37.7638165,-122.4756979,2022-10-13,0,0.0
B B TEA,2,6,3.0,0,b b tea,1314 noriega street,37.75437,-122.47785,2025-05-20,0,0.0
B C MARKET,2,2,1.0,0,b c market,2544 san bruno avenue,37.729521,-122.404725,2024-09-17,0,0.0
B J 1 4LB BURGER,5,18,3.6,3,b j 1 4lb burger,6202 3rd street,37.722339,-122.3960715,2024-12-20,1,0.6
B J QUARTER POUNDER BURGERS,5,0,0.0,0,b j quarter pounder burgers,6202 03rd street,37.722374,-122.395841,2023-07-11,0,0.0
B ON THE GO,8,6,0.75,0,b on the go,2794 california street,37.788237,-122.440302,2024-07-17,0,0.0
B PATISSERIE,7,7,1.0,0,b patisserie,350 powell street,37.78794,-122.407515,2025-04-30,0,0.0
B SIDE,5,4,0.8,0,b side,205 franklin street,37.776375,-122.421564,2025-05-28,0,0.0
B W KITCHEN,6,1,0.16666666666666666,0,b w kitchen,958 geneva avenue,37.715769,-122.4403515,2025-05-13,0,0.0
B44,10,0,0.0,2,b44,44 belden place,37.791278,-122.403748,2023-07-17,0,0.2
BA ADOBE SF,1,2,2.0,0,ba adobe sf,601 townsend street basement,37.771353,-122.4020115,2025-06-04,0,0.0
BAAN YAAI,6,10,1.6666666666666667,0,baan yaai,2274 lombard street,37.7996734,-122.4389331,2025-03-07,0,0.0
BABY BLUES BBQ SAN FRANCISCO,11,8,0.7272727272727273,1,baby blues bbq san francisco,3149 mission street,37.746882,-122.4187965,2025-05-08,0,0.09090909090909091
BABY S EATERY AND PALABOK,6,10,1.6666666666666667,0,baby s eatery and palabok,4609 mission street,37.724409,-122.4346905,2025-05-02,0,0.0
BAC LIEU,5,10,2.0,0,bac lieu,3216 mission street,37.745343,-122.4204075,2025-04-03,0,0.0
BACCHUS WINE SAKE BAR,4,1,0.25,0,bacchus wine sake bar,1954 hyde street,37.799046,-122.418792,2024-02-07,0,0.0
BACIO,3,0,0.0,0,bacio,3240 scott street,37.799838,-122.4408015,2025-06-12,0,0.0
BACK TO BACK,6,17,2.8333333333333335,0,back to back,1257 taylor street,37.79415,-122.413248,2025-06-12,0,0.0
BACKROOM DINING,3,0,0.0,1,backroom dining,339 taraval street,37.7431483,-122.4698584,2022-02-03,0,0.3333333333333333
BACON BACON,7,4,0.5714285714285714,0,bacon bacon,428 11th street,37.769779,-122.4120171,2024-07-18,0,0.0
BACON BACON 2,1,0,0.0,0,bacon bacon 2,1379 04th street,37.77089520000001,-122.3903003,2022-09-07,0,0.0
BADLANDS SAN FRANCISCO,2,0,0.0,0,badlands san francisco,4121 18th street,37.76067,-122.4354915,2024-10-11,0,0.0
BAGEL DADDY,4,14,3.5,0,bagel daddy,685 townsend street,37.770354,-122.4033255,2025-05-07,0,0.0
BAGELETTO,10,39,3.9,0,bageletto,74 76 14th street,37.76882302,-122.415024,2025-01-15,0,0.0
BAIA,1,0,0.0,0,baia,300 grove street,37.778191,-122.4218005,2021-10-27,0,0.0
BAIANO PIZZERIA,5,0,0.0,0,baiano pizzeria,100 gough street,37.7742529,-122.4222984,2023-06-01,0,0.0
BAIANO PIZZERIA HAYES VALLEY,2,5,2.5,0,baiano pizzeria hayes valley,100 gough street,37.774251,-122.4223155,2025-02-21,0,0.0
BAKE CHEESE TART,3,0,0.0,0,bake cheese tart,845 market street 16 ll1,37.7839767,-122.4054904,2022-11-21,0,0.0
BAKE LOVE,2,0,0.0,0,bake love,2948 folsom street,37.7501624,-122.4141189,2022-08-12,0,0.0
BAKED BEAR,3,0,0.0,0,baked bear,303 columbus avenue,37.7980785,-122.4073108,2023-03-21,0,0.0
BAKED BEAR CHASE CENTER,6,3,0.5,0,baked bear chase center,680 terry a francois boulevard,37.768005,-122.3875935,2025-03-24,0,0.0
BAKERY ICE CREAM STOREROOM,1,0,0.0,0,bakery ice cream storeroom,2 new montgomery street,37.788286,-122.401543,2022-08-09,0,0.0
BAKERY LA MEJOR,4,7,1.75,0,bakery la mejor,3329 24th street,37.751976,-122.419134,2025-05-19,0,0.0
BAKESALE BETTY BACKBOARD BURRITOSM 310S,1,0,0.0,0,bakesale betty backboard burritosm 310s,1 warriors way lvl 300 south,37.76797301,-122.387666,2024-12-06,0,0.0
BAKESALE BETTY BAYVIEW BURGERS 645E,1,1,1.0,0,bakesale betty bayview burgers 645e,1 warriors way lvl 600 east,37.76797301,-122.387666,2024-12-06,0,0.0
BAKESALE BETTY BAYVIEW BURGERS WEST CLUB 218W,1,0,0.0,0,bakesale betty bayview burgers west club 218w,1 warriors way lvl 200 north west,37.76797301,-122.387666,2024-12-06,0,0.0
BAKESALE BETTY HOT DOG BILL EAST 600,4,0,0.0,0,bakesale betty hot dog bill east 600,1 warriors way level 600 east,37.7680183,-122.3878772,2023-03-03,0,0.0
BAKESALE BETTY HOT DOG BILL WEST 600,4,0,0.0,0,bakesale betty hot dog bill west 600,1 warriors way lvl 600 west,37.76797301,-122.387666,2024-12-06,0,0.0
BAKESALE BETTY HOT DOG BILL WEST CLUB 200,4,0,0.0,0,bakesale betty hot dog bill west club 200,1 warriors way 200 north west,37.7680183,-122.3878772,2023-03-03,0,0.0
BAKESALE BETTY LA CORNETA SOUTH 300,3,0,0.0,0,bakesale betty la corneta south 300,1 warriors way level 300 south,37.76847679999999,-122.3865977,2022-12-02,0,0.0
BAKLAVASTORY,1,0,0.0,0,baklavastory,1830 harrison street b,37.767987,-122.413968,2022-05-25,0,0.0
BALBOA,6,8,1.3333333333333333,0,balboa,3199 fillmore street,37.798835,-122.435894,2025-03-11,0,0.0
BALBOA BI RITE MARKET,4,1,0.25,0,balboa bi rite market,2449 balboa street,37.776078,-122.485257,2024-07-09,0,0.0
BALBOA HIGH SCHOOL,4,0,0.0,0,balboa high school,1000 cayuga avenue,37.722067,-122.43983,2022-10-06,0,0.0
BALBOA ICE CREAM,3,1,0.3333333333333333,0,balboa ice cream,1844 san jose avenue,37.728191,-122.4408517,2024-10-15,0,0.0
BALBOA LIQUOR AND DELI,2,0,0.0,0,balboa liquor and deli,3524 balboa street,37.775979,-122.4968175,2025-06-02,0,0.0
BALBOA PRODUCE,2,1,0.5,0,balboa produce,3635 balboa street,37.775475,-122.497965,2025-06-24,0,0.0
BALBOA TERIYAKI,12,27,2.25,1,balboa teriyaki,3536 balboa street,37.775979,-122.4968175,2025-06-20,0,0.08333333333333333
BALBOA THEATER,4,14,3.5,0,balboa theater,3630 balboa street,37.776051,-122.4980775,2025-06-06,0,0.0
BALCONY BAR AND BISTRO,1,0,0.0,0,balcony bar and bistro,1881 post street,37.78488,-122.432661,2024-04-11,0,0.0
BALCONY NORTH BAR,2,2,1.0,0,balcony north bar,301 van ness avenue,37.778472,-122.4203805,2025-02-26,0,0.0
BALCONY SOUTH BAR,2,2,1.0,0,balcony south bar,301 van ness avenue,37.778472,-122.4203805,2025-02-26,0,0.0
BALLAST COFFEE,7,4,0.5714285714285714,0,ballast coffee,329 west portal avenue,37.737414,-122.4692685,2025-03-04,0,0.0
BALLAST POINT BREWING COMPANY,4,10,2.5,0,ballast point brewing company,705 16th street,37.766484,-122.3933985,2025-03-27,0,0.0
BALLROOM BAKERY,3,3,1.0,0,ballroom bakery,55 fourth street,37.785402,-122.4044055,2024-08-23,0,0.0
BALOMPIE,15,8,0.5333333333333333,1,balompie,3349 18th street,37.761786,-122.4185175,2025-05-21,0,0.06666666666666667
BALOMPIE CAFE NO 3,3,13,4.333333333333333,0,balompie cafe no 3,3801 mission street,37.735929,-122.424192,2024-08-07,0,0.0
BALOMPIE CAFE NO 3 INC,6,0,0.0,0,balompie cafe no 3 inc,3801 mission street,37.73598,-122.424438,2022-09-23,0,0.0
BAMBINO S RISTORANTE,1,0,0.0,0,bambino s ristorante,945 cole street,37.765174,-122.449884,2021-09-17,0,0.0
BAMBOO,8,11,1.375,0,bamboo,1441 polk street,37.7901,-122.42088,2025-01-24,0,0.0
BAMBU,9,9,1.0,0,bambu,595 buckingham way,37.730268,-122.476221,2025-02-27,0,0.0
BAMCO MISSION ROCK 3RD FLOOR CATERING KITCHEN,3,0,0.0,0,bamco mission rock 3rd floor catering kitchen,300 toni stone xing,37.775547,-122.3887815,2024-05-22,0,0.0
BAMCO MISSION ROCK FLOOR 10,4,0,0.0,0,bamco mission rock floor 10,300 toni stone xing,37.775547,-122.3887815,2024-05-03,0,0.0
BAMCO MISSION ROCK FLOOR 12,4,0,0.0,0,bamco mission rock floor 12,300 toni stone xing,37.775547,-122.3887815,2024-05-03,0,0.0
BAMCO MISSION ROCK FLOOR 13,3,0,0.0,0,bamco mission rock floor 13,300 toni stone xing,37.775547,-122.3887815,2024-05-22,0,0.0
BAMCO MISSION ROCK FLOOR 2,3,0,0.0,0,bamco mission rock floor 2,300 toni stone xing,37.775547,-122.3887815,2024-05-03,0,0.0
BAMCO MISSION ROCK FLOOR 3,4,0,0.0,0,bamco mission rock floor 3,300 toni stone xing,37.775547,-122.3887815,2024-05-03,0,0.0
BAMCO MISSION ROCK FLOOR 4,4,0,0.0,0,bamco mission rock floor 4,300 toni stone xing,37.775547,-122.3887815,2024-05-03,0,0.0
BAMCO MISSION ROCK FLOOR 5,5,1,0.2,0,bamco mission rock floor 5,300 toni stone xing,37.775547,-122.3887815,2024-05-03,0,0.0
BAMCO MISSION ROCK FLOOR 6,4,0,0.0,0,bamco mission rock floor 6,300 toni stone xing,37.775547,-122.3887815,2024-05-03,0,0.0
BAMCO MISSION ROCK FLOOR 7,4,0,0.0,0,bamco mission rock floor 7,300 toni stone xing,37.775547,-122.3887815,2024-05-03,0,0.0
BAMCO MISSION ROCK FLOOR 8,4,0,0.0,0,bamco mission rock floor 8,300 toni stone xing,37.775547,-122.3887815,2024-05-03,0,0.0
BAMCO MISSION ROCK FLOOR 9,4,0,0.0,0,bamco mission rock floor 9,300 toni stone xing,37.775547,-122.3887815,2024-05-03,0,0.0
BAMCO MISSION ROCK FLOOR11,4,0,0.0,0,bamco mission rock floor11,300 toni stone xing,37.775547,-122.3887815,2024-05-03,0,0.0
BANAN,6,13,2.1666666666666665,0,banan,3862 24th street,37.751814,-122.4288945,2025-06-02,0,0.0
BANDIT,10,25,2.5,0,bandit,632 20th street,37.760688,-122.3882415,2025-04-03,0,0.0
BANGKOK HOUSE THAI NOODLES,2,5,2.5,0,bangkok house thai noodles,2123 irving street,37.763163,-122.480766,2024-05-16,0,0.0
BANH MI CRUNCH,3,3,1.0,0,banh mi crunch,646 irving street,37.764288,-122.46498,2024-12-20,0,0.0
BANH MI HOUSE,5,2,0.4,0,banh mi house,2701 san bruno avenue,37.72759250000001,-122.4033885,2025-03-21,0,0.0
BANH MI KING,3,0,0.0,0,banh mi king,180 howard street g2,37.791045,-122.3934075,2023-02-07,0,0.0
BANH MI LOVE,5,21,4.2,0,banh mi love,597 buckingham way,37.73018656,-122.4761055,2025-03-04,0,0.0
BANH MI ROLL,2,0,0.0,0,banh mi roll,2609 san bruno avenue a,37.7287171,-122.4038507,2022-03-22,0,0.0
BANH MI ROLLS FACTORY,4,6,1.5,0,banh mi rolls factory,2646 san bruno avenue,37.728099,-122.404203,2025-03-21,0,0.0
BANH MI VIET,7,16,2.2857142857142856,0,banh mi viet,2906 diamond street,37.733355,-122.4343575,2025-04-14,0,0.0
BANHMI AND BOBA,6,4,0.6666666666666666,0,banhmi and boba,1634 irving street,37.763793,-122.475708,2025-05-21,0,0.0
BANHWICH,5,7,1.4,0,banhwich,1105 taraval street,37.742787,-122.478165,2024-10-18,0,0.0
BANQUET KITCHEN,2,0,0.0,0,banquet kitchen,55 4th street,37.784964,-122.404752,2022-07-27,0,0.0
BANQUET KITCHEN BALLROOM,2,4,2.0,0,banquet kitchen ballroom,55 fourth street,37.785402,-122.4044055,2024-08-23,0,0.0
BANSANG,1,2,2.0,0,bansang,1560 fillmore street,37.78407,-122.43258,2024-10-30,0,0.0
BANSHO,3,2,0.6666666666666666,0,bansho,253 church street,37.766781,-122.4285345,2025-06-12,0,0.0
BAO,11,24,2.1818181818181817,2,bao,590 valencia street,37.763451,-122.4220545,2025-03-20,0,0.18181818181818182
BAO BAO DUMPLING,4,6,1.5,0,bao bao dumpling,5145 geary boulevard,37.780272,-122.474799,2025-05-09,0,0.0
BAO N BOBA,2,0,0.0,0,bao n boba,601 mission bay n boulevard,37.77099699,-122.391432,2025-02-21,0,0.0
BAR 49,3,10,3.3333333333333335,0,bar 49,2295 market street,37.764459,-122.432373,2024-11-08,0,0.0
BAR 821,1,0,0.0,0,bar 821,821 divisadero street,37.777185,-122.438475,2024-04-10,0,0.0
BAR AGRICOLE,4,0,0.0,0,bar agricole,1540 mission street,37.7741159,-122.4182131,2023-07-26,0,0.0
BAR BEES,3,0,0.0,0,bar bees,4541 mission street,37.725462,-122.4338895,2025-05-07,0,0.0
BAR BRUCATO,7,4,0.5714285714285714,0,bar brucato,275 s van ness avenue,37.768815,-122.4176175,2025-05-14,0,0.0
BAR CRENN,1,0,0.0,0,bar crenn,3131 fillmore street,37.7983979,-122.4360123,2022-04-21,0,0.0
BAR CRUDO,8,8,1.0,0,bar crudo,655 divisadero street,37.775684,-122.437965,2025-03-18,0,0.0
BAR EAST CLUB 300,4,0,0.0,0,bar east club 300,1 warriors way level 300 east,37.76847679999999,-122.3865977,2022-12-02,0,0.0
BAR GEMINI,2,3,1.5,0,bar gemini,2845 18th street,37.761597,-122.410593,2024-02-29,0,0.0
BAR HESPERUS,1,1,1.0,0,bar hesperus,1160 polk street,37.787544,-122.4197235,2024-02-13,0,0.0
BAR JABRONI,2,4,2.0,0,bar jabroni,698 haight street,37.771938,-122.433633,2025-02-06,0,0.0
BAR MOKU,2,8,4.0,0,bar moku,310 8th avenue,37.782621,-122.466366,2025-05-19,0,0.0
BAR PART TIME,2,5,2.5,0,bar part time,496 14th street,37.768221,-122.4241875,2025-04-24,0,0.0
BAR SPREZZATURA,1,0,0.0,0,bar sprezzatura,300 clay street 100,37.795608,-122.3992395,2022-11-18,0,0.0
BAR STRUZZO VILLA FLORENCE F B,3,3,1.0,0,bar struzzo villa florence f b,225 powell street,37.786752,-122.408478,2025-02-05,0,0.0
BAR VIA,1,0,0.0,0,bar via,138 king street,37.7792827,-122.3908424,2022-07-19,0,0.0
BARBACCO ENO TRATTORIA,2,0,0.0,0,barbacco eno trattoria,220 california street,37.793419,-122.399088,2023-08-01,0,0.0
BARBARA PINSERIA COCKTAIL BAR,5,6,1.2,0,barbara pinseria cocktail bar,431 columbus avenue,37.798884,-122.408568,2025-06-05,0,0.0
BARBAROSSA,4,0,0.0,0,barbarossa,714 montgomery street,37.795918,-122.403283,2023-04-12,0,0.0
BARBAROSSA LOUNGE,2,9,4.5,0,barbarossa lounge,714 montgomery street,37.795905,-122.4030825,2024-09-03,0,0.0
BARBARY COAST PASTRY AND COFFEE,2,7,3.5,0,barbary coast pastry and coffee,55 cyril magnin street,37.78488,-122.4089775,2024-08-06,0,0.0
BARBERIO OSTERIA,1,4,4.0,0,barberio osteria,557 valencia street,37.764018,-122.421519,2024-06-14,0,0.0
BARCHA,9,6,0.6666666666666666,1,barcha,28 fremont street,37.7911933,-122.3978889,2025-05-16,2,0.1111111111111111
BAREBOTTLE,2,7,3.5,0,barebottle,49 s van ness avenue 7th floor,37.774431,-122.418045,2024-09-24,0,0.0
BAREBOTTLE BREWING CO,2,4,2.0,0,barebottle brewing co,425 mission street p 02,37.7898491,-122.3963675,2025-05-09,0,0.0
BARISTA,4,6,1.5,0,barista,3313 sacramento street,37.787994,-122.447196,2025-03-25,0,0.0
BARLEY,2,0,0.0,0,barley,1038 polk street,37.7866507,-122.4196582,2022-11-02,0,0.0
BARNEY S,1,0,0.0,0,barney s,4138 24th street,37.751268,-122.434992,2021-06-17,0,0.0
BARNEY S GOURMET HAMBURGER,2,0,0.0,0,barney s gourmet hamburger,4138 24th street,37.751508,-122.4350235,2025-02-14,0,0.0
BARON S QUALITY MEAT SEAFOOD,2,0,0.0,0,baron s quality meat seafood,1706 church street,37.7434996,-122.4268581,2023-07-10,0,0.0
BARREL AGED PORTABLE BAR 651,1,0,0.0,0,barrel aged portable bar 651,1 warriors way lvl 600 south,37.76797301,-122.387666,2024-12-06,0,0.0
BARREL HEAD BREWHOUSE,6,5,0.8333333333333334,0,barrel head brewhouse,1785 fulton street,37.7757004,-122.446096,2024-03-26,0,0.0
BARRERA S COCINA LLC,3,0,0.0,0,barrera s cocina llc,900 stanyan street,37.766205,-122.452785,2025-05-29,0,0.0
BARRERA S TAQUERIA,2,3,1.5,0,barrera s taqueria,3236 24th street,37.752426,-122.417073,2024-11-19,0,0.0
BARRIO,2,0,0.0,0,barrio,900 north point street j101,37.8060737,-122.4223029,2022-10-25,0,0.0
BARRY S CASTRO,1,0,0.0,0,barry s castro,2280 market street,37.7648392,-122.4328023,2021-07-16,0,0.0
BARRY S FIDI,3,1,0.3333333333333333,0,barry s fidi,333 bush street,37.7907897,-122.4031102,2025-04-02,0,0.0
BARRY S MARINA,2,0,0.0,0,barry s marina,2246 lombard street,37.799838,-122.4387405,2024-06-14,0,0.0
BARTLETT HALL,4,3,0.75,0,bartlett hall,240 ofarrell street,37.786626,-122.408784,2024-12-10,0,0.0
BARVALE,1,0,0.0,0,barvale,661 divisadero street,37.7757554,-122.4383116,2020-12-03,0,0.0
BASA SEAFOOD EXPRESS,7,18,2.5714285714285716,1,basa seafood express,3064 24th street,37.752768,-122.4133965,2024-12-27,0,0.14285714285714285
BASE CAMP NEPAL,11,5,0.45454545454545453,1,base camp nepal,2400 folsom street,37.758744,-122.4150435,2025-03-13,0,0.09090909090909091
BASEMENT MAIN BAR,1,0,0.0,0,basement main bar,301 van ness avenue,37.778472,-122.4203805,2025-01-29,0,0.0
BASIL CANTEEN,9,7,0.7777777777777778,0,basil canteen,1489 folsom street,37.772008,-122.413803,2025-05-29,0,0.0
BASIL CART,6,0,0.0,0,basil cart,475 06th street k5,37.7763724,-122.4027509,2023-07-07,0,0.0
BASIL THAI RESTAURANT BAR,7,5,0.7142857142857143,2,basil thai restaurant bar,1175 folsom street,37.77534,-122.4091935,2025-04-22,0,0.2857142857142857
BASIL THE BOLD,5,3,0.6,0,basil the bold,4 embarcadero ctr 4502 4503,37.79553401,-122.396236,2024-08-15,0,0.0
BASK,3,0,0.0,0,bask,42 columbus avenue,37.796095,-122.404063,2023-02-09,0,0.0
BATTAMBANG MARKET,2,3,1.5,0,battambang market,339 eddy street,37.783665,-122.4131985,2024-07-02,0,0.0
BATTER BAKERY,4,0,0.0,0,batter bakery,555 california street kiosk,37.79226201,-122.403486,2024-12-11,0,0.0
BATTER UP,1,0,0.0,0,batter up,428 11th street,37.769778,-122.4119115,2025-03-19,0,0.0
BAY AREA LITTLE JOHN S CANDIES,2,0,0.0,0,bay area little john s candies,1422 market street,37.7762288,-122.4183475,2023-06-15,0,0.0
BAY AREA SPORTS MASSAGE,1,0,0.0,0,bay area sports massage,537 4th avenue,37.77849,-122.4622935,2025-02-10,0,0.0
BAY BREEZE SCOOPS,1,10,10.0,0,bay breeze scoops,1555 california street,37.79037,-122.4199395,2025-05-21,0,0.0
BAY FOOD MINI MARKET,1,2,2.0,0,bay food mini market,578 market street,37.789641,-122.4014625,2025-01-13,0,0.0
BAY HARVEST CATERING,1,0,0.0,0,bay harvest catering,2948 folsom street,37.7501624,-122.4141189,2022-12-28,0,0.0
BAY MONARCH,1,0,0.0,0,bay monarch,41 embarcadero,37.78712631,-122.3879246,2024-11-21,0,0.0
BAY OF BURMA,3,5,1.6666666666666667,0,bay of burma,1174 folsom street,37.775574,-122.409594,2025-06-12,0,0.0
BAY POCHA,4,34,8.5,1,bay pocha,2642 ocean avenue,37.7321598,-122.4738176,2025-05-30,0,0.25
BAY RETAIL VFSF,1,0,0.0,0,bay retail vfsf,900 north point e205,37.80564529999999,-122.4235055,2021-07-08,0,0.0
BAY SUBS DELI,5,4,0.8,0,bay subs deli,2486 sacramento street,37.789983,-122.43375,2025-04-29,0,0.0
BAY SUBWAY,3,0,0.0,0,bay subway,500 parnassus avenue,37.763473,-122.458202,2022-03-15,0,0.0
BAY VIEW BOAT CLUB,1,0,0.0,0,bay view boat club,429 terry francois street,37.772667,-122.387032,2022-08-17,0,0.0
BAY VIEW SENIOR SERVICES MARKET,4,5,1.25,0,bay view senior services market,5030 3rd street,37.732941,-122.391783,2025-04-01,0,0.0
BAYFIT MEALS,2,0,0.0,0,bayfit meals,1865 post street,37.784925,-122.4323055,2025-06-10,0,0.0
BAYSHORE 76,8,5,0.625,0,bayshore 76,975 bay shore boulevard,37.732095,-122.4039555,2025-06-17,0,0.0
BAYSHORE CHEVRON,5,11,2.2,0,bayshore chevron,101 bayshore boulevard,37.746954,-122.403402,2025-06-18,0,0.0
BAYSHORE MARKET DELI LIQUOR,8,13,1.625,0,bayshore market deli liquor,300 bay shore boulevard,37.743003,-122.4055665,2025-03-28,0,0.0
BAYSHORE SHELL,2,2,1.0,0,bayshore shell,319 bayshore boulevard,37.742625,-122.4051975,2025-04-24,0,0.0
BAYSHORE TAQUERIA,4,10,2.5,0,bayshore taqueria,49 s van ness avenue 7th floor,37.774431,-122.418045,2024-08-23,0,0.0
BAYSIDE COFFEE SHOP,4,0,0.0,0,bayside coffee shop,2011 bay shore boulevard,37.714707,-122.39856,2025-01-28,0,0.0
BAYSIDE MARKET,6,1,0.16666666666666666,0,bayside market,120 brannan street,37.78416,-122.389239,2024-08-08,0,0.0
BAYSUBWAY 03,1,2,2.0,0,baysubway 03,147 mason street,37.78497,-122.409567,2024-02-21,0,0.0
BAYSUBWAY 04,2,0,0.0,0,baysubway 04,550 gene friends way,37.769544,-122.390422,2022-12-28,0,0.0
BAYVIEW BURGERS,1,0,0.0,0,bayview burgers,1 warriors way lvl 300 north,37.76797301,-122.387666,2024-12-06,0,0.0
BAYVIEW BURGERS BACKBOARD BURRITOS 303E,1,1,1.0,0,bayview burgers backboard burritos 303e,1 warriors way lvl 300 east,37.76797301,-122.387666,2024-12-06,0,0.0
BAYVIEW HP MULTI SERVICE DROP IN CT,3,0,0.0,0,bayview hp multi service drop in ct,2111 jennings street,37.726932,-122.388696,2022-12-07,0,0.0
BAYVIEW HUNTERS POINT COMMUNITY ADVOCATES WAREHOUSE,1,0,0.0,0,bayview hunters point community advocates warehouse,1965 jerrold avenue,37.7424423,-122.3967061,2022-12-08,0,0.0
BAYVIEW HUNTERS POINT FOUNDATION,2,1,0.5,0,bayview hunters point foundation,1625 carroll avenue,37.725066,-122.3937675,2024-07-02,0,0.0
BAYVIEW HUNTERS POINT MULTI SENIOR SERVICES,2,0,0.0,0,bayview hunters point multi senior services,1753 carroll avenue,37.7257264,-122.3955407,2023-02-02,0,0.0
BAYVIEW HUNTERS POINT YMCA,4,2,0.5,0,bayview hunters point ymca,1601 lane street,37.731807,-122.389596,2024-07-11,0,0.0
BAYVIEW LIQUORS,1,1,1.0,0,bayview liquors,4700 3rd street,37.735605,-122.390757,2024-02-16,0,0.0
BAYVIEW MAKERS KITCHEN,7,0,0.0,0,bayview makers kitchen,4618 third street,37.736208,-122.3906085,2025-02-06,0,0.0
BAYVIEW YMCA KIPP BAYVIEW ACADEMY,3,2,0.6666666666666666,0,bayview ymca kipp bayview academy,1060 key avenue,37.71936,-122.3959725,2024-07-11,0,0.0
BAYVIW HNTRS PT MLTI SNR SRVCS,1,0,0.0,0,bayviw hntrs pt mlti snr srvcs,1706 yosemite avenue,37.728162,-122.393682,2024-08-14,0,0.0
BAZAAR,7,7,1.0,0,bazaar,5927 california street,37.7838993,-122.4812421,2025-05-15,0,0.0
BB TEA STATION,4,0,0.0,0,bb tea station,1314 noriega street,37.7543596,-122.4779024,2023-05-05,0,0.0
BEACH N SF,4,3,0.75,0,beach n sf,4300 judah street,37.7605215,-122.5082294,2024-09-20,0,0.0
BEACON COFFEE PANTRY,4,14,3.5,0,beacon coffee pantry,805 columbus avenue,37.802232,-122.413266,2025-01-09,0,0.0
BEACON GRAND,2,2,1.0,0,beacon grand,450 powell street,37.788858,-122.408388,2025-05-21,0,0.0
BEACON LOUNGE,1,2,2.0,0,beacon lounge,450 powell street,37.788858,-122.408388,2025-05-21,0,0.0
BEACON LOUNGE KITCHEN,3,3,1.0,0,beacon lounge kitchen,450 powell street fl 1 mezzanine,37.78897,-122.4083328,2025-05-21,0,0.0
BEAN BAG,6,43,7.166666666666667,2,bean bag,601 divisadero street,37.775184,-122.437864,2025-02-14,0,0.3333333333333333
BEANERY,3,0,0.0,0,beanery,1307 9th avenue,37.763775,-122.4666855,2025-06-10,0,0.0
BEANSTALK,3,2,0.6666666666666666,0,beanstalk,724 bush street,37.7902394,-122.4093288,2025-04-09,0,0.0
BEANSTALK INNER RICHMOND,7,0,0.0,0,beanstalk inner richmond,4555 california street,37.7844957,-122.4665401,2022-09-08,0,0.0
BEARING WEST BAR GALLEY,4,3,0.75,0,bearing west bar galley,2325 taraval street,37.742121,-122.4912285,2025-03-19,0,0.0
BEAUTY BAR,1,7,7.0,0,beauty bar,2299 mission street,37.760436,-122.419098,2024-01-05,0,0.0
BEAUTY BAR SF,3,21,7.0,0,beauty bar sf,2299 mission street,37.760436,-122.419098,2025-03-14,0,0.0
