violation_count,latitude,longitude,avg_violations_last_3,fail_rate_last_3,days_since_last_inspection,trend_last_3,BusinessName_id,Address_id,insp_year,insp_month,insp_day,insp_dow,insp_days_since_ref,inspection_type_clean_change of ownership,inspection_type_clean_complaint,inspection_type_clean_complaint (i),inspection_type_clean_complaint (r),inspection_type_clean_complaint reinspection/follow-up,inspection_type_clean_foodborne illness,inspection_type_clean_foodborne illness investigation,inspection_type_clean_new construction,inspection_type_clean_new ownership,inspection_type_clean_new ownership (i),inspection_type_clean_new ownership (r),inspection_type_clean_new ownership - followup,inspection_type_clean_non-inspection site visit,inspection_type_clean_plan check,inspection_type_clean_plan check (i),inspection_type_clean_plan check (r),inspection_type_clean_reinspection,inspection_type_clean_reinspection/followup,inspection_type_clean_routine,inspection_type_clean_site visit,inspection_type_clean_structural,inspection_type_clean_structural inspection,inspection_type_clean_nan,failFlag
0.00028422475,37.805435,-122.40428,2.9802322e-08,0.00015747547,151.465,-1.1912013,2242.8638,4214.3364,2022.0198,10.233936,16.443981,0.84930056,1031.2699,1.5079975e-05,0.0,9.23872e-07,1.4305115e-06,0.0,0.00036647916,7.3611736e-06,0.0,0.0030036569,6.2584877e-06,0.0,0.0,0.0,5.066395e-07,8.6426735e-07,5.662441e-07,3.784895e-05,0.0,1.0,2.297759e-05,2.9802322e-08,2.3841858e-07,0.0,1.0
5.811453e-06,37.7803,-122.420204,3.2782555e-07,0.00024214387,156.86407,2.8793318,5011.517,5260.43,2022.5007,2.2410455,20.91021,1.5053937,955.91406,3.5762787e-06,6.455183e-05,2.9176474e-05,1.4573336e-05,0.0,0.0006849766,1.1622906e-06,2.9802322e-08,0.00014552474,1.9967556e-06,0.0,0.0,2.0861626e-07,0.00016394258,6.556511e-07,2.682209e-07,1.591444e-05,0.0,1.0,1.0251999e-05,1.1920929e-07,0.00056535006,0.0,1.0
3.2782555e-07,37.818073,-122.39576,0.0,5.543232e-06,82.70766,-0.5074492,7201.832,70.1857,2022.0015,11.262847,4.068063,0.16073298,1054.4696,2.9802322e-08,0.0,0.0,0.0,0.0,3.3974648e-06,0.0,0.0,5.8472157e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9802322e-08,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7.748604e-07,37.73393,-122.49957,0.0,3.0249357e-05,178.0686,-0.655252,3575.955,4377.997,2020.559,10.553336,18.437988,1.7068841,510.7999,0.0,0.0,0.0,0.0,0.0,5.468726e-05,4.440546e-06,0.0,1.9669533e-06,8.761883e-06,0.0,0.0,2.9802322e-08,0.0,3.6358833e-06,2.9802322e-08,1.013279e-06,0.0,1.0,3.2782555e-07,0.0,0.0,0.0,1.0
0.00011733174,37.78264,-122.40172,8.940697e-08,0.0076156557,282.0765,0.39208135,4606.9136,5749.3447,2022.0066,5.5946746,8.556583,0.8506447,880.7259,6.854534e-06,8.940697e-08,3.874302e-06,5.9604645e-06,0.0,0.00063860416,1.847744e-06,2.9802322e-08,0.0009133816,6.914139e-06,0.0,0.0,7.1525574e-07,5.453825e-06,1.8775463e-06,9.23872e-07,6.058812e-05,0.0,1.0,4.3600798e-05,5.9604645e-08,5.7667494e-05,0.0,1.0
0.00033816695,37.78609,-122.41274,5.662441e-07,0.0023542643,81.07135,1.4831448,3099.0305,6796.874,2021.985,8.232024,24.299871,2.5286026,966.626,0.0002528727,1.6987324e-06,9.787083e-05,2.6196241e-05,0.0,0.001912415,0.000251621,8.940697e-08,0.0041135848,8.85427e-05,0.0,1.0639429e-05,5.9604645e-08,8.6188316e-05,9.208918e-06,9.387732e-06,0.000118047,5.364418e-07,0.9999981,0.000107467175,1.1920929e-06,2.6971102e-05,0.0,1.0
7.006526e-05,37.805847,-122.388336,2.3841858e-07,0.001691848,301.35135,-1.4545659,5789.2524,3002.019,2022.8291,5.9347696,5.2033577,1.318352,1165.7815,2.4408102e-05,3.1292439e-06,0.00011187792,3.9041042e-06,0.0,0.00028157234,2.9802322e-07,2.9802322e-08,0.0005607009,8.940697e-08,0.0,0.0,0.0,2.115965e-06,0.0,8.940697e-08,1.8268824e-05,0.0,1.0,1.1622906e-06,2.9802322e-08,7.236004e-05,0.0,1.0
0.0,37.770393,-122.41494,0.0,0.031845182,14.368038,-0.31507993,2519.4153,7269.5156,2022.0354,2.3763442,14.072191,0.5763965,791.7708,0.0,5.8323145e-05,4.4703484e-07,0.0,0.0,0.0,9.328127e-06,0.0,9.402633e-05,5.9604645e-08,0.0,0.00033640862,6.854534e-07,0.00019773841,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.3841858e-07,0.0,1.0
0.0,37.75019,-122.44391,0.0,0.5744085,26.952845,1.4910133,62.399292,5356.022,2023.0,2.194355,20.700727,0.100521326,1160.6105,0.0,0.00037023425,5.9604645e-08,0.0,0.0,0.0,0.0,0.0,1.4901161e-07,0.0,0.0,0.0,0.0,0.00018849969,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,37.76309,-122.41326,0.0,0.43414706,15.348581,-1.3661889,1546.1166,3700.74,2021.9878,4.0716376,2.1425424,0.04843819,800.2056,0.0,0.0,0.0,0.0,0.0,0.0,1.7881393e-07,0.0,0.00030469894,0.0,0.0,0.0035295784,0.0,4.3153763e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3.6656857e-06,37.784203,-122.41792,0.0,4.848838e-05,24.797907,-0.46611884,5631.906,4897.961,2020.9303,9.755626,11.022812,1.6687628,608.8585,1.1324883e-06,0.0,2.9802322e-08,2.0563602e-06,0.0,0.00030642748,0.00037810206,0.0,1.1146069e-05,0.0005427301,0.0,5.00679e-06,4.529953e-06,2.5331974e-06,0.00014203787,5.632639e-06,7.301569e-06,0.0,1.0,1.1950731e-05,0.0,0.0,0.0,1.0
3.3080578e-06,37.787495,-122.42835,0.0,7.075071e-05,85.38307,0.57074565,3877.083,2463.9543,2021.7058,3.652492,8.627681,1.318995,710.07025,7.748604e-07,0.0,8.940697e-08,2.8014183e-06,0.0,0.00043818355,6.5267086e-06,0.0,7.9482794e-05,5.9753656e-05,0.0,0.0,0.00020262599,1.7911196e-05,0.00014019012,1.758337e-06,2.1845102e-05,0.0,1.0,3.4064054e-05,2.9802322e-08,2.6524067e-06,0.0,1.0
2.9951334e-05,37.727768,-122.46779,0.0,0.006110519,436.97537,-0.5656772,5924.753,6963.233,2021.4819,7.9000716,20.649843,2.0076232,771.3406,1.7881393e-07,0.0,2.9802322e-08,1.1920929e-07,0.0,0.00026786327,1.847744e-06,0.0,9.033084e-05,3.3974648e-06,0.0,0.0,3.874302e-07,2.9802322e-08,1.4901161e-06,8.940697e-08,1.2725592e-05,0.0,1.0,8.672476e-06,0.0,2.9802322e-08,0.0,1.0
0.0,37.751568,-122.43009,0.0,0.0026466548,-0.39839372,0.82477164,6508.1875,3738.2488,2020.075,7.6138535,27.89016,0.51022965,245.6607,0.0,0.0,0.0,0.0,0.0,3.3408403e-05,7.1525574e-07,0.0,0.0,5.3286552e-05,0.0,0.0,0.0001578629,0.0,1.9967556e-05,2.9802322e-08,5.9604645e-08,0.0,1.0,3.2782555e-07,0.0,0.0,0.0,1.0
2.3543835e-06,37.801598,-122.39587,0.0,0.02591917,508.80902,-2.0227888,5631.7163,524.97644,2021.9827,8.258624,14.0881,0.54960394,951.5773,5.9604645e-08,0.0,2.9802322e-08,0.0,0.0,3.2305717e-05,0.0,0.0,8.955598e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.662441e-07,0.0,1.0,2.9802322e-08,0.0,1.1920929e-07,0.0,1.0
0.0,37.75548,-122.42468,0.0,5.64754e-05,10.261317,1.7276162,3275.716,4656.1875,2022.0356,11.814626,1.5920011,2.3071072,1084.8181,0.0,0.0,0.0,0.0,0.0,0.0,1.0728836e-06,0.0,0.0003271103,0.0,0.0,2.9802322e-08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.00026667118,37.80609,-122.40081,0.0,0.0007351637,333.71127,-1.7886769,6991.081,6574.6924,2021.9872,10.58875,29.627138,1.2011824,1046.8771,9.894371e-06,0.0,2.5331974e-06,8.940697e-08,0.0,0.00014480948,2.0861626e-07,0.0,0.0012121499,5.9604645e-08,0.0,0.0,0.0,0.0,0.0,0.0,5.2452087e-06,0.0,1.0,1.8179417e-06,0.0,5.9604645e-08,0.0,1.0
2.9802322e-08,37.74888,-122.39883,0.0,0.001344651,692.04517,0.64995867,4124.3516,1900.9741,2022.0172,1.3847909,24.547478,1.4171963,771.5008,0.0,0.0,0.0,5.9604645e-08,0.0,7.1018934e-05,0.0,0.0,9.23872e-06,2.9802322e-08,0.0,0.0,4.172325e-07,5.5134296e-06,5.9604645e-08,0.0,8.34465e-07,0.0,1.0,9.536743e-07,0.0,4.965067e-05,0.0,1.0
1.7166138e-05,37.77716,-122.419586,5.662441e-07,0.00051161647,466.13223,1.4979903,4930.681,6770.581,2021.9835,2.4208655,23.610754,2.193706,786.1648,3.993511e-06,0.00010281801,2.7894974e-05,3.2365322e-05,0.0,0.0012742877,5.3346157e-06,1.1920929e-07,0.0002695322,1.0669231e-05,0.0,0.0,3.606081e-06,0.00044292212,3.963709e-06,6.854534e-07,4.941225e-05,0.0,1.0,6.496906e-05,5.662441e-07,0.0008110702,0.0,1.0
0.0,37.78963,-122.408936,0.0,0.4161541,60.08717,0.5233933,731.9471,3827.9778,2023.0,4.200283,21.421928,0.26487994,1210.9456,0.0,0.0005158782,3.3676624e-06,0.0,0.0,0.0,0.0,0.0,1.0192394e-05,0.0,0.0,2.9802322e-08,0.0,9.11057e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.00018259883,37.793514,-122.39359,5.9604645e-08,0.00068953633,233.10136,-1.5560204,3009.2925,441.1506,2021.988,8.167645,15.019092,2.0417821,957.1185,1.6778708e-05,0.0,2.4735928e-06,3.5762787e-06,0.0,0.0006853938,7.0929527e-06,0.0,0.005722314,6.8843365e-06,0.0,0.0,2.9802322e-08,3.0398369e-06,4.529953e-06,1.1324883e-06,8.6814165e-05,0.0,1.0,3.8146973e-05,8.940697e-08,2.3543835e-06,0.0,1.0
0.0,37.760693,-122.48121,0.0,0.096058935,-0.9499157,-1.7922459,283.96744,6558.5356,2020.0243,11.717224,26.252382,0.17214024,356.70248,0.0,0.0,0.0,0.0,0.0,0.0,0.00021183491,0.0,1.7881393e-07,0.0,0.0,0.0040546954,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,37.77454,-122.41607,0.0,0.5495128,55.445652,-0.74519545,2601.7952,5818.2983,2023.0,5.2353964,17.272192,1.0766094,1248.1996,0.0,0.0036039054,3.9428473e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9729137e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.9802322e-08,0.0,1.0
2.9802322e-08,37.770725,-122.46187,0.0,2.3245811e-05,145.6678,2.2757614,2468.9973,2678.0764,2021.5608,2.0555193,8.4601555,0.50051594,606.6749,0.0,0.0,0.0,1.1920929e-07,0.0,0.00011152029,5.9604645e-08,0.0,2.8014183e-06,2.413988e-06,0.0,0.0,0.00096938014,2.682209e-07,2.6732683e-05,8.940697e-08,2.503395e-06,0.0,1.0,2.592802e-06,0.0,2.3841858e-07,0.0,1.0
0.0,37.77296,-122.46314,2.3841858e-07,0.0038538873,183.89801,2.0049121,1615.8236,1744.432,2023.0,5.5649595,20.75416,2.0319736,1244.1936,0.0,0.0016651452,0.020891458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3676624e-06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00025448203,0.0,1.0
4.887581e-06,37.776344,-122.429985,8.940697e-08,0.0003902018,540.60016,-0.15749797,280.93304,1881.1294,2021.9814,2.8967843,5.918086,2.6448514,789.02826,1.5199184e-06,1.4901161e-07,6.2584877e-07,1.642108e-05,0.0,0.00059199333,2.3245811e-06,0.0,0.0003117621,8.791685e-06,0.0,0.0,9.179115e-06,0.00014612079,3.5256147e-05,1.758337e-06,8.293986e-05,0.0,1.0,4.5716763e-05,1.1920929e-07,5.7905912e-05,0.0,1.0
2.9802322e-08,37.78309,-122.44655,1.1026859e-06,0.0144660175,206.71754,0.2807977,1384.9136,4548.0005,2023.0,5.8648744,13.650063,2.785409,1247.8274,5.9604645e-08,0.002531141,0.031323493,1.1920929e-07,0.0,5.9604645e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.46386e-06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00023499131,0.0,1.0
4.5895576e-06,37.781124,-122.39825,2.9802322e-08,6.484985e-05,67.65259,-1.5146585,4455.908,5781.6963,2021.6226,5.640061,6.7083898,3.5529256,741.4843,5.6922436e-06,2.9802322e-08,1.3709068e-06,2.0176172e-05,0.0,0.00036397576,0.00027108192,0.0,8.08537e-05,0.00031870604,0.0,3.7252903e-06,1.6987324e-05,7.626414e-05,7.790327e-05,4.5895576e-06,2.5391579e-05,0.0,0.99999994,2.6017427e-05,8.940697e-08,2.771616e-06,0.0,1.0
0.00038310885,37.762203,-122.46103,0.0,0.00083339214,341.57,0.4354959,1490.5569,6298.6147,2022.0122,10.873019,20.957779,2.5118647,1052.6779,2.5451183e-05,0.0,8.046627e-07,7.1525574e-07,0.0,0.00029808283,1.21593475e-05,0.0,0.004231274,2.413988e-06,0.0,0.0,0.0,1.7881393e-07,2.0861626e-07,3.5762787e-07,5.8978796e-05,0.0,1.0,7.0631504e-06,2.9802322e-08,2.9802322e-08,0.0,1.0
3.194809e-05,37.798904,-122.43383,2.9802322e-08,1.7344952e-05,60.37145,1.1145059,5023.732,1859.1743,2021.9758,6.0419555,19.5718,0.62974745,889.85864,5.275011e-06,0.0,2.9802322e-07,2.0861626e-06,0.0,0.0006432235,5.811453e-06,0.0,0.0008383393,2.604723e-05,0.0,0.0,5.930662e-06,4.261732e-06,1.8239021e-05,8.6426735e-07,2.2411346e-05,0.0,1.0,6.2286854e-05,2.9802322e-08,1.9073486e-06,0.0,1.0
2.9802322e-08,37.775906,-122.44582,3.874302e-07,0.0001603365,190.25833,3.661544,2480.8533,6562.709,2023.0,3.0182817,29.5529,1.1062887,1183.6344,2.9802322e-08,0.007955015,0.0012604296,1.1026859e-06,0.0,1.847744e-06,0.0,0.0,8.940697e-08,0.0,0.0,0.0,0.0,9.6172094e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0036346912,0.0,1.0
3.1888485e-06,37.785545,-122.38109,0.0,0.14125466,228.39116,-0.34384638,2455.4204,2218.2236,2022.0884,4.7841425,4.0682774,0.11245,885.7954,5.9604645e-08,0.0,3.874302e-07,5.9604645e-08,0.0,7.867813e-05,0.0,0.0,0.00016835332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0430813e-06,0.0,1.0,8.940697e-08,0.0,2.1994114e-05,0.0,1.0
0.0,37.77129,-122.420204,0.0,0.00028586388,-0.9984339,0.059844688,3550.1543,5296.8877,2020.0032,9.746612,10.311138,2.2592452,280.9141,0.0,0.0,0.0,5.066395e-07,0.0,0.00011780858,0.0079423785,0.0,0.0,0.043636143,0.0,0.00016310811,0.0015071332,2.9802322e-07,0.010905057,1.1473894e-05,1.4901161e-07,0.0,1.0,1.4901161e-07,0.0,0.0,0.0,1.0
0.0,37.788418,-122.38548,0.0,2.3692846e-05,-0.9967425,0.81966233,6771.7524,5297.2144,2020.0364,5.995185,17.557661,2.1445296,185.6797,0.0,0.0,0.0,2.9802322e-08,0.0,5.9604645e-06,0.001884073,0.0,0.0,0.012516409,0.0,0.00021386147,0.008217126,2.0861626e-07,0.0014948249,6.854534e-07,0.0,3.0696392e-06,0.99993324,0.0,0.0,0.0,0.0,1.0
2.861023e-06,37.7525,-122.426544,0.0,6.5267086e-05,88.224976,-2.6573067,7179.488,6562.7524,2020.7809,10.851499,1.7701025,4.0784636,558.3324,5.066395e-07,0.0,0.0,2.0861626e-07,0.0,8.2463026e-05,0.00024807453,0.0,4.6491623e-06,0.00016024709,0.0,8.940697e-08,5.9604645e-08,1.7881393e-07,8.434057e-06,6.854534e-07,2.8014183e-06,0.0,1.0,1.0430813e-06,0.0,0.0,0.0,1.0
2.0593405e-05,37.776085,-122.42295,7.4505806e-07,0.00018969178,39.31902,0.7963207,3230.502,1928.0087,2021.7001,5.406953,14.284411,2.7127805,765.497,3.20673e-05,1.4901161e-07,1.257658e-05,8.389354e-05,0.0,0.002062589,0.00058078766,5.9604645e-08,0.0005593896,0.00078198314,0.0,1.9103289e-05,9.602308e-05,0.00058850646,0.000503391,4.401803e-05,0.000115305185,1.1920929e-07,0.99999946,0.00024586916,1.6093254e-06,1.1622906e-05,0.0,1.0
0.0010293126,37.791138,-122.42174,8.940697e-08,0.002606392,261.05164,0.29602015,1341.8027,6862.242,2022.0022,10.360594,17.715511,1.0034342,1027.787,4.416704e-05,0.0,3.0994415e-06,2.7418137e-06,0.0,0.0006901622,1.23381615e-05,0.0,0.0065877438,5.3942204e-06,0.0,0.0,0.0,5.364418e-07,5.364418e-07,1.3709068e-06,9.88245e-05,0.0,1.0,3.543496e-05,1.1920929e-07,9.536743e-07,0.0,1.0
4.3660402e-05,37.792927,-122.46417,0.0,1.6510487e-05,567.0795,-2.1352408,3250.9497,3936.739,2021.9958,10.215789,14.643296,1.3440788,1015.85004,3.2782555e-07,0.0,0.0,5.9604645e-08,0.0,6.4343214e-05,2.9802322e-07,0.0,0.0006830096,2.0861626e-07,0.0,0.0,0.0,0.0,8.940697e-08,2.9802322e-08,7.212162e-06,0.0,1.0,1.9073486e-06,0.0,0.0,0.0,1.0
0.0,37.77296,-122.41789,0.0,0.21481082,8.121005,-0.7511065,2657.5613,6067.5405,2020.8713,5.5720015,4.635863,0.1981659,454.1688,0.0,0.0,0.0,0.0,0.0,0.0,0.0001744628,0.0,9.953976e-06,0.0,0.0,0.07575935,8.404255e-06,9.599328e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7.688999e-06,37.70493,-122.493416,0.0,0.11140451,494.25372,-3.4199362,2644.2666,5404.85,2021.4436,6.237797,8.620171,5.32088,696.67346,5.9604645e-08,0.0,0.0,4.4703484e-07,0.0,0.00033512712,1.0430813e-06,0.0,4.890561e-05,5.066395e-06,0.0,0.0,2.771616e-06,9.536743e-07,3.0338764e-05,8.940697e-08,1.5765429e-05,0.0,1.0,9.924173e-06,0.0,8.940697e-08,0.0,1.0
0.0,37.778885,-122.417755,0.0,0.0054884553,5.3084245,-0.9513785,5253.076,4618.296,2021.6853,10.862258,6.666694,0.589272,924.7707,0.0,0.0,8.940697e-08,0.0,0.0,0.0,0.00010538101,0.0,0.0005349517,8.940697e-08,0.0,0.00070539117,0.0,4.5597553e-06,0.0,2.9802322e-08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7.098913e-05,37.808743,-122.395546,0.0,4.863739e-05,194.48763,-2.3858097,2365.3281,2730.4,2021.9902,8.6606655,14.01747,0.8127746,974.17706,5.3346157e-06,0.0,3.874302e-07,1.1920929e-06,0.0,0.0002629161,3.0100346e-06,0.0,0.0019600093,6.556511e-06,0.0,0.0,2.9802322e-08,7.1525574e-07,1.1324883e-06,3.2782555e-07,2.7924776e-05,0.0,1.0,1.5705824e-05,2.9802322e-08,6.854534e-07,0.0,1.0
8.940697e-08,37.785328,-122.426254,0.0,1.0222197e-05,102.68003,0.90306115,1069.6053,5849.559,2020.9333,3.1801367,6.1208053,1.2944801,414.51123,5.9604645e-08,0.0,0.0,3.2484531e-06,0.0,0.00029182434,3.7938356e-05,0.0,1.2218952e-06,0.00044175982,0.0,0.0,0.009337813,7.122755e-06,0.0009897053,6.28829e-06,9.775162e-06,0.0,1.0,9.834766e-06,2.9802322e-08,1.4901161e-07,0.0,1.0
0.0,37.790527,-122.38388,0.0,2.771616e-05,-0.99276453,3.2521858,1549.2428,901.648,2020.0437,6.5149584,26.03638,2.1365502,212.76242,0.0,0.0,0.0,2.9802322e-08,0.0,8.34465e-07,0.001324743,0.0,0.0,0.0036705136,0.0,0.00021582842,0.0027607977,6.854534e-07,0.00036367774,5.9604645e-07,0.0,0.60615635,0.016149282,0.0,0.0,0.0,0.0,1.0
0.0,37.796078,-122.43035,0.0,0.18142095,58.124454,1.0335813,3046.8372,2702.5972,2022.0127,8.347135,25.061483,0.16091502,972.89465,0.0,3.874302e-07,3.0100346e-06,0.0,0.0,0.0,1.1891127e-05,0.0,0.010749906,0.0,0.0,0.0006028116,0.0,7.7843666e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,37.736263,-122.40436,0.0,1.758337e-06,908.24426,1.788721,5087.1426,5266.9087,2022.0209,1.096249,7.3971157,1.7397804,740.83594,0.0,1.1324883e-06,2.9802322e-08,1.0430813e-06,0.0,3.874302e-05,0.0,0.0,3.2782555e-07,8.940697e-08,0.0,0.0,8.702278e-06,0.00037536025,2.0861626e-07,0.0,9.23872e-07,0.0,1.0,3.5762787e-07,0.0,0.0004912019,0.0,1.0
3.1262636e-05,37.751682,-122.37447,0.0,7.331371e-05,115.3278,-4.0142956,889.3079,72.495125,2021.9775,9.014899,12.690478,4.3684316,973.2415,4.2915344e-06,0.0,5.9604645e-08,9.23872e-07,0.0,0.00025886297,1.2129545e-05,0.0,0.0033921301,4.887581e-06,0.0,0.0,0.0,2.0563602e-06,4.5895576e-06,4.7683716e-07,2.1755695e-05,0.0,1.0,1.4692545e-05,2.9802322e-08,2.9802322e-08,0.0,1.0
2.9802322e-08,37.720016,-122.41166,0.0,0.00347355,707.80865,3.6295307,7453.732,3195.275,2021.9995,1.2590052,10.374957,0.899401,746.25604,0.0,2.9802322e-07,1.1920929e-07,5.364418e-07,0.0,0.00010603666,0.0,0.0,3.516674e-06,2.9802322e-08,0.0,0.0,2.2649765e-06,5.3852797e-05,8.940697e-08,0.0,1.2814999e-06,0.0,1.0,1.2814999e-06,0.0,0.0009996593,0.0,1.0
3.6656857e-06,37.809486,-122.419464,0.0,1.874566e-05,129.44122,-1.8365307,7143.756,1159.4082,2022.0156,11.123611,30.300861,0.23058951,1082.5972,2.9802322e-08,0.0,0.0,0.0,0.0,3.7252903e-06,0.0,0.0,9.012222e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9604645e-08,0.0,1.0,0.0,0.0,0.0,0.0,1.0
