violation_count,latitude,longitude,avg_violations_last_3,fail_rate_last_3,days_since_last_inspection,trend_last_3,BusinessName_id,Address_id,insp_year,insp_month,insp_day,insp_dow,insp_days_since_ref,inspection_type_clean_change of ownership,inspection_type_clean_complaint,inspection_type_clean_complaint (i),inspection_type_clean_complaint (r),inspection_type_clean_complaint reinspection/follow-up,inspection_type_clean_foodborne illness,inspection_type_clean_foodborne illness investigation,inspection_type_clean_new construction,inspection_type_clean_new ownership,inspection_type_clean_new ownership (i),inspection_type_clean_new ownership (r),inspection_type_clean_new ownership - followup,inspection_type_clean_non-inspection site visit,inspection_type_clean_plan check,inspection_type_clean_plan check (i),inspection_type_clean_plan check (r),inspection_type_clean_reinspection,inspection_type_clean_reinspection/followup,inspection_type_clean_routine,inspection_type_clean_site visit,inspection_type_clean_structural,inspection_type_clean_structural inspection,inspection_type_clean_nan,failFlag
2.9802322e-08,37.7519,-122.41544,0.0048148036,0.03102398,207.52504,-3.1309707,6817.4517,6471.1567,2022.7473,8.875936,15.572378,2.0346272,1234.1355,2.9802322e-08,5.9604645e-08,2.9802322e-08,0.0,0.0,0.0074923933,2.3514032e-05,0.0,0.0,2.9802322e-08,2.9802322e-08,0.0,0.0,2.9802322e-07,5.9604645e-08,3.7252903e-06,3.1381845e-05,0.9999628,2.0861626e-07,1.4305115e-06,2.321601e-05,5.9604645e-07,5.9604645e-08,1.0
0.0,37.78084,-122.39782,3.606081e-06,0.0009073913,16.303251,-5.6285357,1896.3378,7352.8,2021.7136,11.881954,2.8888786,0.3503185,985.54254,0.0,0.0,5.9604645e-08,0.0,0.0,0.0016712546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.7881393e-07,0.0,2.9802322e-08,4.4703484e-07,1.0
0.0,37.73844,-122.41697,8.940697e-07,0.007548183,-1.0,-3.6432552,5367.7925,2456.3853,2020.0,10.753638,9.359728,2.2865958,272.10855,0.0,0.0,0.01440838,0.0,0.0,0.0,0.0,0.0,0.00044575334,2.0861626e-07,0.056812584,0.0,0.0,0.0,0.09816092,0.0,0.0,0.0,1.0,2.3841858e-07,2.2113323e-05,0.0026775897,0.008619338,1.0
0.0,37.783676,-122.420265,0.012666494,0.04319203,268.68277,-1.4681633,6028.9263,4224.285,2022.8418,2.460108,2.554113,3.2562876,1086.6769,8.940697e-08,0.0,2.9802322e-08,0.0,0.0,4.798174e-06,9.23872e-07,4.2915344e-06,0.0,1.4901161e-07,2.9802322e-08,0.0,0.0,0.0011978447,2.9802322e-08,0.0,1.2546778e-05,0.0,1.0,2.9802322e-08,0.0066447556,1.5795231e-06,0.0,1.0
0.0,37.73831,-122.49205,0.0016627908,0.9574554,620.41254,-1.8791708,2387.152,1486.1189,2022.9705,1.2036089,9.694875,4.5842757,1108.1375,0.0,0.0,0.0,0.0,0.0,2.9802322e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69413e-05,0.0,0.0,2.9802322e-08,0.0,1.0,0.0,0.0048862398,0.0,0.0,1.0
0.0,37.787422,-122.415146,1.2934208e-05,4.440546e-06,5.6206756,-4.4142933,259.30002,5659.648,2020.9724,4.2949963,1.256683,0.33753383,450.94028,0.0,0.0,6.854534e-07,0.0,0.0,3.874302e-07,0.0,0.0,0.0,0.0,5.9604645e-07,0.0,0.0,0.0,7.4505806e-07,0.0,0.0,0.0,1.0,0.0,6.7055225e-06,2.0861626e-07,0.0,1.0
0.0,37.7488,-122.424164,1.3113022e-06,0.8696591,-1.0,-3.971641,5146.679,6822.6514,2020.0,11.808521,13.223301,0.5717125,371.1106,0.0,0.0,0.00042763352,0.0,0.0,2.9802322e-08,0.0,0.0,1.1920929e-07,0.0,9.23872e-06,0.0,0.0,0.0,5.9515238e-05,5.9604645e-07,0.0,1.0,0.0,0.0003735423,0.0,0.0001245141,0.008830816,1.0
0.0,37.80087,-122.393906,0.0014697611,0.76306725,709.45026,-3.432175,5672.221,6090.067,2021.9185,8.703199,14.695788,1.8378575,939.9288,0.0,0.0,0.0,0.0,0.0,0.00023806095,2.7418137e-06,1.1920929e-07,0.0,5.9604645e-08,0.0,0.0,0.0,0.00040778518,5.9604645e-08,0.0,3.516674e-06,0.0,1.0,0.0,0.0011078119,8.6426735e-07,0.0,1.0
0.0,37.777298,-122.41936,5.2839518e-05,0.00020006299,98.87028,-1.8433261,1206.9198,171.30203,2022.8038,6.843469,27.635073,1.5960023,1222.717,0.0,0.0,0.0,0.0,0.0,5.209446e-05,2.9802322e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.046627e-07,1.7881393e-07,2.9802322e-08,0.0,1.0
0.0,37.79992,-122.40492,0.00047326088,0.007549554,221.30817,-3.1839185,7136.041,6734.4434,2021.6418,9.426503,1.6829379,3.250939,856.22217,5.9604645e-08,0.0,2.3543835e-06,0.0,0.0,3.8653612e-05,1.4901161e-07,5.9604645e-08,0.0,2.0861626e-07,3.5762787e-07,0.0,0.0,4.1604042e-05,3.874302e-07,0.0,1.7285347e-06,0.0,1.0,0.0,6.6012144e-05,2.1457672e-06,5.9604645e-08,1.0
0.0,37.77841,-122.437996,0.00018775463,1.3202429e-05,13.978327,0.731858,2025.493,6800.727,2020.4973,10.986279,19.027466,1.9867966,507.78787,8.940697e-08,0.0,0.00021612644,0.0,0.0,0.0015994906,0.0,0.0,2.026558e-06,1.7881393e-07,0.0004990697,0.0,0.0,0.0,0.001185,1.1920929e-07,0.0,0.0,1.0,2.9802322e-08,6.0498714e-06,7.5012445e-05,2.7239323e-05,1.0
0.0,37.719994,-122.44654,0.0020014644,0.23320478,186.88618,-4.119086,7657.0312,5817.4443,2022.7866,1.0628681,1.4840217,3.9046376,986.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32620335e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.00045505166,0.0,0.0,1.0
4.7683716e-07,37.785156,-122.40527,0.012464523,0.005341351,406.25583,-2.049953,4813.4614,4502.12,2022.0747,8.1411085,20.120543,1.2123718,982.79254,3.2186508e-06,1.7881393e-07,8.046627e-06,1.1920929e-07,0.0,0.0011753738,1.8209219e-05,1.963973e-05,1.1920929e-07,2.682209e-05,1.0609627e-05,1.7881393e-07,0.0,0.0023627281,4.118681e-05,1.1920929e-07,0.00022998452,0.0,1.0,2.1755695e-06,0.00526911,3.6358833e-05,1.5199184e-06,1.0
0.0,37.750107,-122.405174,0.009097725,0.015130699,354.82886,-2.053161,6269.209,3219.8228,2022.8906,1.2042665,4.148894,3.6571212,1057.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9802322e-08,0.0,0.0,0.0,0.0,0.0,0.00011652708,0.0,0.0,5.9604645e-08,0.0,1.0,0.0,0.0032624304,2.9802322e-08,0.0,1.0
0.0,37.762337,-122.40981,0.00084477663,0.011646926,456.4407,-0.60433495,5992.5894,191.13193,2021.8824,1.3630108,17.61774,3.7905102,710.0347,0.0,0.0,0.0,0.0,0.0,2.9802322e-08,0.0,2.9802322e-08,0.0,2.9802322e-08,0.0,0.0,0.0,7.677078e-05,0.0,0.0,2.9802322e-08,0.0,1.0,0.0,0.0049676895,2.9802322e-08,0.0,1.0
0.0,37.76936,-122.416916,7.9751015e-05,0.00064730644,73.09301,-1.2268262,5460.4175,4063.479,2020.7949,11.353249,7.4850817,0.905208,612.3062,0.0,0.0,0.00013718009,0.0,0.0,0.0018492937,0.0,0.0,7.1525574e-07,2.9802322e-08,0.0003476739,0.0,0.0,2.682209e-07,0.0012007356,0.0,0.0,0.0,1.0,3.2782555e-07,0.00025996566,6.070733e-05,4.4107437e-05,1.0
0.0,37.784916,-122.41193,0.006572157,0.0010616183,171.36607,-2.3907754,2579.5999,7044.576,2022.9987,5.622489,23.230494,3.2502303,1269.8877,0.0,0.0,0.0,0.0,0.0,3.2782555e-07,0.0,2.9802322e-08,0.0,0.0,0.0,0.0,0.0,3.784895e-06,0.0,0.0,3.874302e-06,0.0,1.0,0.0,8.431077e-05,0.0,0.0,1.0
0.0,37.76933,-122.44067,0.002122581,0.5099207,367.7669,-2.9478028,7347.411,2769.3738,2021.7559,1.6454233,24.411926,1.5719519,679.9894,0.0,0.0,0.0,0.0,0.0,1.9073486e-06,8.940697e-08,5.9604645e-08,0.0,2.9802322e-08,0.0,0.0,0.0,0.00027373433,0.0,0.0,8.34465e-07,0.0,1.0,0.0,0.010600954,5.9604645e-08,0.0,1.0
0.0,37.779007,-122.405365,9.924173e-06,3.0457973e-05,-0.63728845,-3.3809555,4985.809,3305.157,2020.0227,11.015778,10.717266,1.0143275,309.52188,0.0,0.0,7.292628e-05,0.0,0.0,3.6358833e-06,0.0,0.0,2.9802322e-07,0.0,0.00018459558,0.0,0.0,0.0,0.00051635504,0.0,0.0,0.0,1.0,0.0,3.144145e-05,3.2663345e-05,9.864569e-06,1.0
0.0,37.750618,-122.40132,0.0022520423,0.8436331,552.98645,-1.6176629,4925.6235,1604.9014,2021.6057,1.3058494,11.834723,3.0850868,608.1026,0.0,0.0,0.0,0.0,0.0,1.7881393e-07,2.9802322e-08,2.9802322e-08,0.0,5.9604645e-08,0.0,0.0,0.0,0.00025451183,0.0,0.0,5.9604645e-08,0.0,1.0,0.0,0.006223887,5.9604645e-08,0.0,1.0
0.0,37.76268,-122.42256,0.012679189,0.6494431,418.37323,-0.7104309,4223.458,5251.8354,2022.6497,1.5394579,10.8896055,2.8683271,992.4693,2.9802322e-08,0.0,0.0,0.0,0.0,2.5331974e-06,5.066395e-07,1.1622906e-06,0.0,1.7881393e-07,0.0,0.0,0.0,0.00060743093,0.0,0.0,5.811453e-06,0.0,1.0,0.0,0.007695347,3.874302e-07,0.0,1.0
0.0,37.719357,-122.46929,4.8965216e-05,0.0002310574,4.304202,-2.5245066,926.41675,2568.9072,2020.9075,1.0619751,14.764374,3.921411,347.9214,0.0,0.0,2.9802322e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9802322e-07,0.0,0.0,0.0,0.0,8.940697e-08,0.0,0.31737822,0.0037055314,0.0,3.3676624e-06,0.0,0.0,1.0
4.172325e-07,37.781067,-122.42583,0.0033016205,0.00075134635,107.27447,0.4168067,3107.7979,6719.315,2020.981,8.740216,27.01151,3.21059,621.10767,8.672476e-06,4.172325e-07,0.00050470233,1.7881393e-07,0.0,0.0023474395,1.4901161e-07,4.7683716e-07,2.1904707e-05,1.4483929e-05,0.0006029308,2.9802322e-08,2.9802322e-08,3.516674e-06,0.001868099,6.189942e-05,1.218915e-05,0.0,1.0,1.4901161e-06,0.00020006299,0.00042912364,6.29127e-05,1.0
0.0,37.78313,-122.46009,0.00022664666,0.0010412335,0.40884307,-0.6098,6787.593,5311.679,2020.3289,5.3707395,22.864101,2.8480182,292.38995,2.0861626e-07,0.0,0.00035244226,0.0,0.0,1.513958e-05,0.0,0.0,2.5600195e-05,1.4901161e-07,0.001049012,0.0,0.0,5.9604645e-08,0.0011940002,6.2286854e-06,2.9802322e-08,0.0,1.0,3.874302e-07,0.00025820732,0.000121831894,8.970499e-05,1.0
0.0,37.77624,-122.47425,1.731515e-05,0.9256589,1.4963826,-3.7177281,1145.5422,3120.675,2021.8706,3.6671338,19.257727,0.06251371,790.5184,0.0,5.9604645e-08,2.9802322e-08,0.0,0.0,5.7011843e-05,5.4836273e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.404255e-06,0.0,1.0,0.0,0.0019595325,0.0,5.9604645e-08,5.453825e-06,1.0
1.4603138e-06,37.77476,-122.40349,0.018432468,0.01065743,238.74019,-1.4510121,4165.67,2456.2244,2022.6687,5.35504,18.385838,2.959702,1109.086,5.3346157e-06,4.827976e-06,3.33786e-06,5.9604645e-07,8.34465e-07,0.00031521916,3.6984682e-05,9.536743e-06,1.4007092e-06,2.1636486e-05,1.0043383e-05,8.940697e-08,1.1622906e-06,7.596612e-05,1.3530254e-05,1.3321638e-05,0.0003401339,0.016766071,0.54356605,2.5004148e-05,0.0026495457,8.004904e-05,2.2649765e-06,1.0
0.0,37.80656,-122.417206,0.0013279617,0.0073664784,353.50363,-4.419505,6344.2046,7018.2666,2022.494,4.5026436,30.222948,1.4563504,1055.6271,0.0,0.0,0.0,0.0,0.0,6.0796738e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.821487e-06,0.0,0.0,8.34465e-07,0.0,1.0,0.0,0.000100165606,0.0,0.0,1.0
0.0,37.78139,-122.40341,0.0015262961,0.00016587973,104.03954,-0.7793073,3406.7603,6275.243,2021.044,10.410108,10.752653,2.5287085,672.3973,1.4603138e-06,2.9802322e-08,0.00067061186,0.0,0.0,0.002803266,0.0,2.9802322e-08,3.1590462e-06,9.596348e-06,0.00038418174,0.0,0.0,2.9206276e-06,0.0015570223,5.9604645e-08,4.4703484e-07,0.0,1.0,4.4703484e-07,0.00013741851,0.00040104985,3.9458275e-05,1.0
0.0,37.75024,-122.428635,0.0026281774,0.00022950768,362.85217,-0.9744526,634.65356,2738.962,2022.8866,2.329422,25.877415,2.5556612,1109.8378,5.9604645e-08,0.0,0.0,0.0,0.0,3.993511e-06,2.9802322e-08,1.9073486e-06,0.0,3.2782555e-07,0.0,0.0,0.0,1.180172e-05,0.0,1.1920929e-07,2.0861626e-06,0.0,0.99999976,0.0,0.0002567768,5.9604645e-08,0.0,1.0
0.0,37.720295,-122.44844,1.4901161e-07,0.004404843,-1.0,-0.68563163,6876.5747,6466.785,2020.0,11.982324,5.206834,3.1062636,319.73386,0.0,0.0,0.0002374649,0.0,0.0,5.9604645e-08,0.0,0.0,7.4505806e-07,0.0,7.799268e-05,0.0,0.0,0.0,0.00020068884,0.0,0.0,1.0,0.0,9.536743e-07,0.0,2.759695e-05,0.0005298257,1.0
0.0,37.75393,-122.50853,8.434057e-06,0.11155468,13.521116,-3.30095,6471.4824,4494.5386,2021.6592,6.0244365,1.6229109,3.131469,756.8247,0.0,0.0,2.9802322e-08,0.0,0.0,3.0070543e-05,0.0,0.0,0.0,0.0,2.9802322e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.364418e-07,2.9802322e-08,0.0,1.7881393e-07,1.0
0.0,37.788425,-122.41685,0.00075253844,0.0003822446,9.106904,-3.6081197,2376.2415,7385.3765,2021.0527,8.17704,10.691206,1.5029829,613.88666,0.0,8.940697e-08,4.261732e-05,2.9802322e-08,0.0,0.00025108457,5.9604645e-08,0.0,1.7881393e-07,0.0,4.8577785e-06,0.0,2.9802322e-08,0.0,3.4093857e-05,0.00029936433,0.0,1.0,0.0,4.7683716e-07,8.940697e-08,3.2901764e-05,2.6106834e-05,1.0
1.7881393e-07,37.789604,-122.41324,0.0077371597,0.002703458,332.68814,-0.18135853,3888.5312,1991.5315,2021.5895,7.5101795,24.118559,2.3396645,800.80444,4.798174e-06,1.4901161e-07,2.2023916e-05,5.9604645e-08,0.0,0.0008342862,2.7418137e-06,1.2308359e-05,1.1622906e-06,8.532405e-05,3.2693148e-05,8.940697e-08,0.0,0.00072678924,0.00017768145,5.9604645e-08,0.0001039207,0.0,1.0,4.4107437e-06,0.0063188076,9.295344e-05,4.2021275e-06,1.0
0.0,37.78167,-122.44748,0.0001938045,0.00027567148,25.26323,-1.1656307,1419.8989,2655.473,2021.312,2.8604376,28.671053,1.7255437,565.84625,0.0,5.9604645e-08,6.377697e-06,0.0,0.0,4.529953e-06,2.9802322e-08,0.0,8.940697e-08,2.9802322e-08,1.3232231e-05,0.0,0.0,0.0,2.3543835e-06,3.1083822e-05,0.0,1.0,0.0,1.5497208e-06,1.937151e-06,1.66893e-06,2.861023e-06,1.0
0.0,37.7861,-122.438835,0.009098798,0.00011476874,319.66962,-1.7892958,864.3977,6874.9062,2022.9424,4.9070425,26.0818,1.3511965,1228.0282,0.0,0.0,0.0,0.0,0.0,2.6881695e-05,2.9802322e-08,1.4901161e-07,0.0,2.9802322e-08,0.0,0.0,0.0,7.1525574e-06,0.0,0.0,3.874302e-06,0.0,1.0,0.0,0.00010126829,8.940697e-08,0.0,1.0
0.0,37.79158,-122.4818,0.0003413558,2.1845102e-05,259.41556,-1.3759246,4558.9824,1907.775,2021.8574,9.3019285,13.756485,1.862895,935.72504,1.7881393e-07,0.0,1.6391277e-06,0.0,0.0,0.0007735193,0.0,2.9802322e-07,2.9802322e-08,2.8014183e-06,5.066395e-06,0.0,0.0,1.5109777e-05,2.7120113e-05,0.0,1.3113022e-06,0.0,1.0,2.682209e-07,0.00049737096,1.9967556e-06,3.874302e-07,1.0
2.9802322e-08,37.7953,-122.3999,0.00195086,0.0014768243,545.5002,-1.5820804,5582.3906,3034.749,2021.5498,10.497192,24.253391,2.0533798,876.27484,4.7683716e-07,2.9802322e-08,1.3828278e-05,0.0,0.0,0.0015351474,2.682209e-07,1.0430813e-06,5.662441e-07,1.052022e-05,2.8192997e-05,0.0,0.0,0.00018018484,0.00013318658,0.0,2.9087067e-05,0.0,1.0,1.9669533e-06,0.0018123388,3.501773e-05,2.3245811e-06,1.0
0.0,37.77902,-122.46114,0.007491946,0.04413894,249.15608,-0.29883713,7149.248,1555.2212,2022.9836,3.8080363,26.715591,3.2961693,1201.1487,0.0,0.0,0.0,0.0,0.0,1.6063452e-05,2.4735928e-06,6.8843365e-06,0.0,0.0,0.0,0.0,0.0,0.00039094687,2.9802322e-08,0.0,0.00013375282,0.0,1.0,2.9802322e-08,0.0069414377,2.3841858e-07,0.0,1.0
2.9802322e-08,37.798058,-122.41095,0.0027216673,0.0029714704,221.0311,-1.7401224,7294.098,4257.131,2021.5664,8.330026,5.2935076,1.7908226,800.95636,1.6093254e-06,2.9802322e-08,8.85427e-05,0.0,0.0,0.00042882562,1.013279e-06,1.4603138e-06,5.364418e-07,3.5762787e-06,7.399917e-05,2.9802322e-08,0.0,0.00054323673,5.9485435e-05,2.9802322e-08,2.2649765e-05,0.0,1.0,1.6987324e-06,0.0036693215,8.416176e-05,5.9604645e-06,1.0
0.0,37.759293,-122.453094,0.01337707,0.47481704,247.8767,-1.3420182,7764.4683,3889.9368,2022.5544,1.7845335,7.833497,3.576013,958.09985,2.682209e-07,0.0,2.9802322e-08,0.0,0.0,1.14142895e-05,3.6656857e-06,5.0365925e-06,0.0,8.940697e-08,2.9802322e-07,0.0,0.0,0.001919955,5.9604645e-08,2.9802322e-08,3.5464764e-05,0.0,0.9999999,1.4901161e-07,0.018904448,1.5795231e-06,2.9802322e-08,1.0
0.0,37.805313,-122.43947,0.00010344386,0.020740002,231.89133,-3.6697493,6130.613,1073.3917,2021.5206,3.8201573,10.915443,0.3635196,651.0684,0.0,0.0,0.0,0.0,0.0,3.427267e-06,0.0,0.0,0.0,0.0,2.9802322e-08,0.0,0.0,6.7055225e-05,5.9604645e-08,0.0,0.0,0.0,1.0,0.0,0.0026088357,2.9802322e-08,0.0,1.0
0.0,37.800472,-122.40594,7.301569e-06,0.0007839799,2.6623843,-4.3627877,4698.6025,2128.083,2021.6611,2.976942,30.690397,0.6531363,708.8131,0.0,0.0,1.7881393e-07,0.0,0.0,2.3841858e-07,0.0,0.0,0.0,0.0,4.172325e-07,0.0,0.0,0.0,5.9604645e-08,3.0398369e-06,0.0,1.0,0.0,4.172325e-07,0.0,5.9604645e-08,4.172325e-07,1.0
0.0,37.77625,-122.43279,0.00038200617,0.018662184,109.26318,-0.6928665,2825.14,357.83682,2022.9348,2.6057582,27.894821,1.0749269,1129.8259,0.0,8.940697e-08,0.0,0.0,0.0,2.95043e-06,1.2814999e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2782555e-07,0.0,1.0,0.0,2.5629997e-06,1.937151e-06,1.4901161e-07,2.9802322e-08,1.0
0.0,37.74951,-122.411064,0.03393334,0.018597484,394.50543,-0.011398688,3241.5205,2487.1807,2022.8542,1.9251935,20.364466,3.6255956,1088.2996,6.854534e-07,1.1920929e-07,2.9802322e-08,0.0,0.0,5.275011e-06,1.847744e-06,2.1487474e-05,0.0,1.7881393e-06,8.940697e-08,0.0,0.0,0.0010302365,8.940697e-08,8.940697e-08,4.9114227e-05,0.0,1.0,5.9604645e-08,0.009706259,3.695488e-06,0.0,1.0
0.0,37.772762,-122.43781,0.011217773,0.37451777,588.41705,1.9367304,3971.1536,3292.1536,2022.9717,6.099104,21.223618,2.4875965,1250.176,0.0,0.0,0.0,0.0,0.0,0.0010393858,6.112456e-05,1.2427568e-05,0.0,8.940697e-08,0.0,0.0,0.0,0.0005123317,0.0,0.0,0.0006034076,0.0,1.0,5.9604645e-08,0.008800507,3.2782555e-07,0.0,1.0
0.0,37.77974,-122.47443,2.2947788e-06,0.715957,0.7724003,-5.640623,2378.992,3937.7053,2022.311,9.145037,22.516825,0.03388846,1145.0093,0.0,0.0,0.0,0.0,0.0,0.0008854568,1.8775463e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7881393e-07,0.0,1.0,0.0,0.0001706183,0.0,0.0,1.4901161e-07,1.0
0.0,37.759617,-122.39766,4.6551228e-05,3.1411648e-05,754.1339,0.6995138,4875.043,858.3701,2021.6311,11.775843,1.4928426,4.650323,952.957,0.0,0.0,2.6524067e-06,0.0,0.0,0.0026479661,0.0,2.9802322e-08,0.0,2.682209e-07,1.5199184e-06,0.0,0.0,2.0861626e-07,1.8179417e-06,0.0,1.1920929e-07,0.0,1.0,1.8179417e-06,2.3245811e-05,4.261732e-06,2.0861626e-07,1.0
0.0,37.795204,-122.407036,0.00053036213,4.914403e-05,571.3176,-1.5404378,3853.8499,1077.7671,2022.436,9.85753,20.606058,1.8284061,1169.2379,0.0,0.0,0.0,0.0,0.0,0.000295192,2.9802322e-08,2.3841858e-07,0.0,1.0728836e-06,5.9604645e-08,0.0,0.0,2.8252602e-05,3.874302e-07,0.0,5.543232e-06,0.0,1.0,5.9604645e-08,0.00044590235,3.5762787e-07,0.0,1.0
0.0,37.757618,-122.4266,1.04010105e-05,0.005596012,7.848251,-0.24818441,3690.8237,739.46423,2020.2771,11.745726,2.592795,1.190691,429.77628,0.0,0.0,3.3587217e-05,0.0,0.0,0.00024071336,0.0,0.0,0.0,0.0,2.2351742e-06,0.0,0.0,0.0,6.765127e-06,0.0,0.0,1.0,0.0,0.00087687373,0.0,2.1219254e-05,0.000111967325,1.0
